id,"person_id","fylke_id","materiale",prosentlikhet
370,"BÅH","Tr","535 avstemninger siste der Bård Hoksrud deltok",27.48
371,"BÅH","ST","535 avstemninger siste der Bård Hoksrud deltok",21.12
372,"BÅH","Bu","535 avstemninger siste der Bård Hoksrud deltok",35.33
373,"BÅH","Ho","535 avstemninger siste der Bård Hoksrud deltok",38.69
374,"BÅH","MR","535 avstemninger siste der Bård Hoksrud deltok",36.64
375,"BÅH","Fi","535 avstemninger siste der Bård Hoksrud deltok",30.84
376,"BÅH","Op","535 avstemninger siste der Bård Hoksrud deltok",21.87
377,"BÅH","Te","535 avstemninger siste der Bård Hoksrud deltok",29.35
378,"BÅH","NT","535 avstemninger siste der Bård Hoksrud deltok",19.07
379,"BÅH","SF","535 avstemninger siste der Bård Hoksrud deltok",29.91
380,"BÅH","He","535 avstemninger siste der Bård Hoksrud deltok",19.63
381,"CT","AA","500 avstemninger siste der Christian Tybring-Gjedde deltok",50.40
382,"CT","VA","500 avstemninger siste der Christian Tybring-Gjedde deltok",34.80
383,"CT","Øs","500 avstemninger siste der Christian Tybring-Gjedde deltok",38.80
384,"CT","Ve","500 avstemninger siste der Christian Tybring-Gjedde deltok",33.40
385,"CT","No","500 avstemninger siste der Christian Tybring-Gjedde deltok",28.60
386,"CT","Os","500 avstemninger siste der Christian Tybring-Gjedde deltok",35.20
387,"CT","Ak","500 avstemninger siste der Christian Tybring-Gjedde deltok",47.00
388,"CT","Ro","500 avstemninger siste der Christian Tybring-Gjedde deltok",48.20
389,"CT","Tr","500 avstemninger siste der Christian Tybring-Gjedde deltok",30.40
390,"CT","ST","500 avstemninger siste der Christian Tybring-Gjedde deltok",25.20
391,"CT","Bu","500 avstemninger siste der Christian Tybring-Gjedde deltok",26.00
392,"CT","Ho","500 avstemninger siste der Christian Tybring-Gjedde deltok",47.00
393,"CT","MR","500 avstemninger siste der Christian Tybring-Gjedde deltok",37.20
394,"CT","Fi","500 avstemninger siste der Christian Tybring-Gjedde deltok",30.80
395,"CT","Op","500 avstemninger siste der Christian Tybring-Gjedde deltok",25.40
396,"CT","Te","500 avstemninger siste der Christian Tybring-Gjedde deltok",33.80
397,"CT","NT","500 avstemninger siste der Christian Tybring-Gjedde deltok",27.20
398,"CT","SF","500 avstemninger siste der Christian Tybring-Gjedde deltok",33.80
399,"CT","He","500 avstemninger siste der Christian Tybring-Gjedde deltok",23.80
400,"DE","AA","517 avstemninger siste der Dagrun Eriksen deltok",71.57
401,"DE","VA","517 avstemninger siste der Dagrun Eriksen deltok",60.54
402,"DE","Øs","517 avstemninger siste der Dagrun Eriksen deltok",52.22
403,"DE","Ve","517 avstemninger siste der Dagrun Eriksen deltok",44.87
404,"DE","No","517 avstemninger siste der Dagrun Eriksen deltok",54.16
405,"DE","Os","517 avstemninger siste der Dagrun Eriksen deltok",53.00
406,"DE","Ak","517 avstemninger siste der Dagrun Eriksen deltok",61.90
407,"DE","Ro","517 avstemninger siste der Dagrun Eriksen deltok",57.06
408,"DE","Tr","517 avstemninger siste der Dagrun Eriksen deltok",49.71
409,"DE","ST","517 avstemninger siste der Dagrun Eriksen deltok",51.84
410,"DE","Bu","517 avstemninger siste der Dagrun Eriksen deltok",48.94
411,"DE","Ho","517 avstemninger siste der Dagrun Eriksen deltok",58.03
412,"DE","MR","517 avstemninger siste der Dagrun Eriksen deltok",54.93
413,"DE","Fi","517 avstemninger siste der Dagrun Eriksen deltok",50.48
414,"DE","Op","517 avstemninger siste der Dagrun Eriksen deltok",52.80
415,"DE","Te","517 avstemninger siste der Dagrun Eriksen deltok",60.15
416,"DE","NT","517 avstemninger siste der Dagrun Eriksen deltok",46.62
417,"DE","SF","517 avstemninger siste der Dagrun Eriksen deltok",51.64
418,"DE","He","517 avstemninger siste der Dagrun Eriksen deltok",50.29
419,"DH","AA","429 avstemninger siste der Dagfinn Høybråten deltok",71.33
420,"DH","VA","429 avstemninger siste der Dagfinn Høybråten deltok",52.91
421,"DH","Øs","429 avstemninger siste der Dagfinn Høybråten deltok",51.98
422,"DH","Ve","429 avstemninger siste der Dagfinn Høybråten deltok",48.95
423,"DH","No","429 avstemninger siste der Dagfinn Høybråten deltok",51.28
424,"DH","Os","429 avstemninger siste der Dagfinn Høybråten deltok",51.52
425,"DH","Ak","429 avstemninger siste der Dagfinn Høybråten deltok",61.77
426,"DH","Ro","429 avstemninger siste der Dagfinn Høybråten deltok",70.86
427,"DH","Tr","429 avstemninger siste der Dagfinn Høybråten deltok",43.12
428,"DH","ST","429 avstemninger siste der Dagfinn Høybråten deltok",48.72
429,"DH","Bu","429 avstemninger siste der Dagfinn Høybråten deltok",47.55
430,"DH","Ho","429 avstemninger siste der Dagfinn Høybråten deltok",61.77
431,"DH","MR","429 avstemninger siste der Dagfinn Høybråten deltok",56.88
432,"DH","Fi","429 avstemninger siste der Dagfinn Høybråten deltok",46.62
433,"DH","Op","429 avstemninger siste der Dagfinn Høybråten deltok",48.48
434,"DH","Te","429 avstemninger siste der Dagfinn Høybråten deltok",55.01
435,"DH","NT","429 avstemninger siste der Dagfinn Høybråten deltok",42.66
436,"DH","SF","429 avstemninger siste der Dagfinn Høybråten deltok",52.68
437,"DH","He","429 avstemninger siste der Dagfinn Høybråten deltok",48.72
438,"DOT","AA","793 avstemninger siste der Dag Ole Teigen deltok",48.93
439,"DOT","VA","793 avstemninger siste der Dag Ole Teigen deltok",60.66
440,"DOT","Øs","793 avstemninger siste der Dag Ole Teigen deltok",65.32
441,"DOT","Ve","793 avstemninger siste der Dag Ole Teigen deltok",80.33
442,"DOT","No","793 avstemninger siste der Dag Ole Teigen deltok",91.17
443,"DOT","Os","793 avstemninger siste der Dag Ole Teigen deltok",73.77
444,"DOT","Ak","793 avstemninger siste der Dag Ole Teigen deltok",59.90
445,"DOT","Ro","793 avstemninger siste der Dag Ole Teigen deltok",56.62
446,"DOT","Tr","793 avstemninger siste der Dag Ole Teigen deltok",74.78
447,"DOT","ST","793 avstemninger siste der Dag Ole Teigen deltok",92.94
448,"DOT","Bu","793 avstemninger siste der Dag Ole Teigen deltok",74.15
449,"DOT","Ho","793 avstemninger siste der Dag Ole Teigen deltok",68.85
450,"DOT","MR","793 avstemninger siste der Dag Ole Teigen deltok",64.44
451,"DOT","Fi","793 avstemninger siste der Dag Ole Teigen deltok",66.20
452,"DOT","Op","793 avstemninger siste der Dag Ole Teigen deltok",93.19
453,"DOT","Te","793 avstemninger siste der Dag Ole Teigen deltok",70.11
454,"DOT","NT","793 avstemninger siste der Dag Ole Teigen deltok",80.96
455,"DOT","SF","793 avstemninger siste der Dag Ole Teigen deltok",77.68
456,"DOT","He","793 avstemninger siste der Dag Ole Teigen deltok",94.83
457,"DTA","AA","742 avstemninger siste der Dag Terje Andersen deltok",49.87
458,"DTA","VA","742 avstemninger siste der Dag Terje Andersen deltok",59.57
459,"DTA","Te","742 avstemninger siste der Dag Terje Andersen deltok",66.58
460,"DTA","Ve","742 avstemninger siste der Dag Terje Andersen deltok",91.78
461,"DTA","No","742 avstemninger siste der Dag Terje Andersen deltok",90.84
462,"DTA","Os","742 avstemninger siste der Dag Terje Andersen deltok",75.61
463,"DTA","Ak","742 avstemninger siste der Dag Terje Andersen deltok",59.43
464,"DTA","Tr","742 avstemninger siste der Dag Terje Andersen deltok",77.22
465,"DTA","SF","742 avstemninger siste der Dag Terje Andersen deltok",78.44
466,"DTA","ST","742 avstemninger siste der Dag Terje Andersen deltok",96.77
467,"DTA","Bu","742 avstemninger siste der Dag Terje Andersen deltok",71.56
468,"DTA","Ho","742 avstemninger siste der Dag Terje Andersen deltok",69.41
469,"DTA","MR","742 avstemninger siste der Dag Terje Andersen deltok",61.46
470,"DTA","Øs","742 avstemninger siste der Dag Terje Andersen deltok",64.42
471,"DTA","Op","742 avstemninger siste der Dag Terje Andersen deltok",93.94
472,"DTA","Ro","742 avstemninger siste der Dag Terje Andersen deltok",56.74
473,"DTA","NT","742 avstemninger siste der Dag Terje Andersen deltok",84.50
474,"DTA","Fi","742 avstemninger siste der Dag Terje Andersen deltok",69.81
475,"DTA","He","742 avstemninger siste der Dag Terje Andersen deltok",94.74
476,"EAS","AA","816 avstemninger siste der Elisabeth Aspaker deltok",68.87
477,"EAS","VA","816 avstemninger siste der Elisabeth Aspaker deltok",50.74
478,"EAS","Te","816 avstemninger siste der Elisabeth Aspaker deltok",50.86
479,"EAS","Ve","816 avstemninger siste der Elisabeth Aspaker deltok",47.18
480,"EAS","No","816 avstemninger siste der Elisabeth Aspaker deltok",46.32
481,"EAS","Os","816 avstemninger siste der Elisabeth Aspaker deltok",53.43
482,"EAS","Ak","816 avstemninger siste der Elisabeth Aspaker deltok",71.08
483,"EAS","Tr","816 avstemninger siste der Elisabeth Aspaker deltok",52.94
484,"EAS","SF","816 avstemninger siste der Elisabeth Aspaker deltok",51.47
485,"EAS","ST","816 avstemninger siste der Elisabeth Aspaker deltok",44.61
486,"EAS","Bu","816 avstemninger siste der Elisabeth Aspaker deltok",53.06
487,"EAS","Ho","816 avstemninger siste der Elisabeth Aspaker deltok",62.01
488,"EAS","MR","816 avstemninger siste der Elisabeth Aspaker deltok",50.49
489,"EAS","Øs","816 avstemninger siste der Elisabeth Aspaker deltok",51.59
490,"EAS","Op","816 avstemninger siste der Elisabeth Aspaker deltok",45.10
491,"EAS","Ro","816 avstemninger siste der Elisabeth Aspaker deltok",70.34
492,"EAS","NT","816 avstemninger siste der Elisabeth Aspaker deltok",43.63
493,"EAS","Fi","816 avstemninger siste der Elisabeth Aspaker deltok",49.63
494,"EAS","He","816 avstemninger siste der Elisabeth Aspaker deltok",44.61
495,"EBO","AA","722 avstemninger siste der Else-May Botten deltok",45.43
496,"EBO","VA","722 avstemninger siste der Else-May Botten deltok",66.62
497,"EBO","Te","722 avstemninger siste der Else-May Botten deltok",70.64
498,"EBO","Ve","722 avstemninger siste der Else-May Botten deltok",84.07
499,"EBO","No","722 avstemninger siste der Else-May Botten deltok",91.27
500,"EBO","Os","722 avstemninger siste der Else-May Botten deltok",73.68
501,"EBO","Ak","722 avstemninger siste der Else-May Botten deltok",60.25
502,"EBO","Tr","722 avstemninger siste der Else-May Botten deltok",77.70
503,"EBO","SF","722 avstemninger siste der Else-May Botten deltok",76.73
504,"EBO","ST","722 avstemninger siste der Else-May Botten deltok",91.27
505,"EBO","Bu","722 avstemninger siste der Else-May Botten deltok",78.25
506,"EBO","Ho","722 avstemninger siste der Else-May Botten deltok",65.65
507,"EBO","MR","722 avstemninger siste der Else-May Botten deltok",68.01
508,"EBO","Øs","722 avstemninger siste der Else-May Botten deltok",63.30
509,"EBO","Op","722 avstemninger siste der Else-May Botten deltok",93.21
510,"EBO","Ro","722 avstemninger siste der Else-May Botten deltok",58.86
511,"EBO","NT","722 avstemninger siste der Else-May Botten deltok",83.24
512,"EBO","Fi","722 avstemninger siste der Else-May Botten deltok",69.11
513,"EBO","He","722 avstemninger siste der Else-May Botten deltok",96.54
514,"EIRS","AA","604 avstemninger siste der Eirik Sivertsen deltok",48.18
515,"EIRS","VA","604 avstemninger siste der Eirik Sivertsen deltok",63.08
516,"EIRS","Te","604 avstemninger siste der Eirik Sivertsen deltok",67.22
517,"EIRS","Ve","604 avstemninger siste der Eirik Sivertsen deltok",84.27
518,"EIRS","No","604 avstemninger siste der Eirik Sivertsen deltok",98.34
519,"EIRS","Os","604 avstemninger siste der Eirik Sivertsen deltok",75.33
520,"EIRS","Ak","604 avstemninger siste der Eirik Sivertsen deltok",63.91
521,"EIRS","Tr","604 avstemninger siste der Eirik Sivertsen deltok",79.47
522,"EIRS","SF","604 avstemninger siste der Eirik Sivertsen deltok",78.64
523,"EIRS","ST","604 avstemninger siste der Eirik Sivertsen deltok",96.52
524,"EIRS","Bu","604 avstemninger siste der Eirik Sivertsen deltok",71.85
525,"EIRS","Ho","604 avstemninger siste der Eirik Sivertsen deltok",63.58
526,"EIRS","MR","604 avstemninger siste der Eirik Sivertsen deltok",57.78
527,"EIRS","Øs","604 avstemninger siste der Eirik Sivertsen deltok",69.21
528,"EIRS","Op","604 avstemninger siste der Eirik Sivertsen deltok",94.04
529,"EIRS","Ro","604 avstemninger siste der Eirik Sivertsen deltok",59.60
530,"EIRS","NT","604 avstemninger siste der Eirik Sivertsen deltok",85.60
531,"EIRS","Fi","604 avstemninger siste der Eirik Sivertsen deltok",72.68
532,"EIRS","He","604 avstemninger siste der Eirik Sivertsen deltok",97.02
533,"EKS","AA","293 avstemninger siste der Eirin Sund deltok",49.15
534,"EKS","VA","293 avstemninger siste der Eirin Sund deltok",60.75
535,"EKS","Øs","293 avstemninger siste der Eirin Sund deltok",68.26
536,"EKS","Ve","293 avstemninger siste der Eirin Sund deltok",90.78
537,"EKS","No","293 avstemninger siste der Eirin Sund deltok",94.88
538,"EKS","Os","293 avstemninger siste der Eirin Sund deltok",88.74
539,"EKS","Ak","293 avstemninger siste der Eirin Sund deltok",58.70
540,"EKS","Ro","293 avstemninger siste der Eirin Sund deltok",64.51
541,"EKS","Tr","293 avstemninger siste der Eirin Sund deltok",66.21
542,"EKS","ST","293 avstemninger siste der Eirin Sund deltok",91.81
543,"EKS","Bu","293 avstemninger siste der Eirin Sund deltok",74.06
544,"EKS","Ho","293 avstemninger siste der Eirin Sund deltok",67.24
545,"EKS","MR","293 avstemninger siste der Eirin Sund deltok",62.80
546,"EKS","Fi","293 avstemninger siste der Eirin Sund deltok",69.97
547,"EKS","Op","293 avstemninger siste der Eirin Sund deltok",96.93
548,"EKS","Te","293 avstemninger siste der Eirin Sund deltok",68.94
549,"EKS","NT","293 avstemninger siste der Eirin Sund deltok",79.86
550,"EKS","SF","293 avstemninger siste der Eirin Sund deltok",70.65
551,"EKS","He","293 avstemninger siste der Eirin Sund deltok",95.22
552,"ELN","AA","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",71.37
553,"ELN","VA","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",52.92
554,"ELN","Te","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",51.22
555,"ELN","Ve","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",42.37
556,"ELN","No","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",48.21
557,"ELN","Os","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",56.31
558,"ELN","Ak","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",78.15
559,"ELN","Tr","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",51.60
560,"ELN","SF","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",48.96
561,"ELN","ST","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",46.14
562,"ELN","Bu","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",55.18
563,"ELN","Ho","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",65.16
564,"ELN","MR","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",58.19
565,"ELN","Øs","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",54.80
566,"ELN","Op","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",46.33
567,"ELN","Ro","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",73.63
568,"ELN","NT","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",45.39
569,"ELN","Fi","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",49.53
570,"ELN","He","531 avstemninger siste der Elisabeth Røbekk Nørve deltok",46.70
571,"ES","AA","82 avstemninger siste der Erna Solberg deltok",65.85
572,"ES","VA","82 avstemninger siste der Erna Solberg deltok",70.73
573,"ES","Øs","82 avstemninger siste der Erna Solberg deltok",59.76
574,"ES","Ve","82 avstemninger siste der Erna Solberg deltok",58.54
575,"ES","No","82 avstemninger siste der Erna Solberg deltok",59.76
576,"ES","Os","82 avstemninger siste der Erna Solberg deltok",62.20
577,"ES","Ak","82 avstemninger siste der Erna Solberg deltok",73.17
578,"ES","Ro","82 avstemninger siste der Erna Solberg deltok",71.95
579,"ES","Tr","82 avstemninger siste der Erna Solberg deltok",57.32
580,"ES","ST","82 avstemninger siste der Erna Solberg deltok",53.66
581,"ES","Bu","82 avstemninger siste der Erna Solberg deltok",57.32
582,"ES","Ho","82 avstemninger siste der Erna Solberg deltok",76.83
583,"ES","MR","82 avstemninger siste der Erna Solberg deltok",57.32
584,"ES","Fi","82 avstemninger siste der Erna Solberg deltok",60.98
585,"ES","Op","82 avstemninger siste der Erna Solberg deltok",56.10
586,"ES","Te","82 avstemninger siste der Erna Solberg deltok",59.76
587,"ES","NT","82 avstemninger siste der Erna Solberg deltok",56.10
588,"ES","SF","82 avstemninger siste der Erna Solberg deltok",53.66
589,"ES","He","82 avstemninger siste der Erna Solberg deltok",56.10
590,"EVH","AA","264 avstemninger siste der Eva Kristin Hansen deltok",49.62
591,"EVH","VA","264 avstemninger siste der Eva Kristin Hansen deltok",58.71
592,"EVH","Ro","264 avstemninger siste der Eva Kristin Hansen deltok",62.50
593,"EVH","Ve","264 avstemninger siste der Eva Kristin Hansen deltok",62.50
594,"EVH","No","264 avstemninger siste der Eva Kristin Hansen deltok",73.48
595,"EVH","Os","264 avstemninger siste der Eva Kristin Hansen deltok",85.61
596,"EVH","Ak","264 avstemninger siste der Eva Kristin Hansen deltok",64.02
597,"EVH","Tr","264 avstemninger siste der Eva Kristin Hansen deltok",81.06
598,"EVH","SF","264 avstemninger siste der Eva Kristin Hansen deltok",73.11
599,"EVH","ST","264 avstemninger siste der Eva Kristin Hansen deltok",97.73
600,"EVH","Bu","264 avstemninger siste der Eva Kristin Hansen deltok",83.33
601,"EVH","Ho","264 avstemninger siste der Eva Kristin Hansen deltok",67.42
602,"EVH","MR","264 avstemninger siste der Eva Kristin Hansen deltok",64.02
603,"EVH","Øs","264 avstemninger siste der Eva Kristin Hansen deltok",66.29
604,"EVH","Op","264 avstemninger siste der Eva Kristin Hansen deltok",84.85
605,"EVH","Te","264 avstemninger siste der Eva Kristin Hansen deltok",74.62
606,"EVH","NT","264 avstemninger siste der Eva Kristin Hansen deltok",83.71
607,"EVH","Fi","264 avstemninger siste der Eva Kristin Hansen deltok",68.94
608,"EVH","He","264 avstemninger siste der Eva Kristin Hansen deltok",96.97
609,"FBJ","AA","750 avstemninger siste der Frank Bakke-Jensen deltok",67.87
610,"FBJ","VA","750 avstemninger siste der Frank Bakke-Jensen deltok",51.87
