id,saker_id,emne_id
93625,21567,220
94114,21569,4
94115,21569,71
94116,21569,83
94117,21569,113
94118,21569,119
94119,21569,187
93829,21570,4
93830,21570,71
93831,21571,4
93832,21571,74
93833,21571,75
93834,21571,178
94112,21572,4
94113,21572,74
93824,21573,4
93825,21573,71
93826,21574,4
93827,21574,71
93828,21574,73
93395,21577,2
93396,21577,3
93397,21577,49
93398,21577,106
93399,21577,107
93400,21577,109
93401,21577,189
93579,21578,2
93580,21578,189
94085,21579,2
94086,21579,47
93635,21580,2
93636,21580,179
93637,21581,2
93638,21581,106
93639,21581,107
93405,21582,2
93406,21582,107
93575,21583,2
93576,21583,3
93393,21584,2
93394,21584,179
93791,21585,10
93792,21585,61
93793,21585,64
93794,21585,135
93795,21585,184
93796,21585,186
93364,21586,61
93365,21586,64
93735,21587,10
93736,21587,49
93737,21587,61
93738,21588,61
93821,21589,45
93822,21589,163
93823,21589,173
93709,21590,61
93710,21590,63
93733,21593,10
93734,21593,186
94087,21595,6
94088,21595,122
94089,21595,163
94090,21595,173
94091,21596,24
94092,21596,40
94093,21596,163
94094,21596,173
94342,21598,10
94343,21598,61
94344,21598,66
94345,21598,163
94346,21598,173
94347,21598,188
94348,21598,211
94126,21601,21
94127,21601,139
94128,21601,163
94129,21601,173
93640,21603,21
93641,21603,98
93642,21603,113
93643,21603,139
93644,21603,163
93645,21603,173
94019,21605,2
94020,21605,6
94021,21605,113
94022,21605,124
94023,21605,163
94024,21605,173
94025,21605,179
93936,21608,40
93937,21608,41
93938,21608,163
93939,21608,166
93940,21608,168
93569,21610,2
93570,21610,47
93571,21610,50
93572,21610,163
93573,21610,173
93574,21610,187
93407,21611,99
93408,21611,113
93409,21611,163
93410,21611,166
93411,21611,173
94162,21623,87
94163,21623,187
94134,21652,6
94135,21652,32
94136,21652,121
94137,21652,158
94138,21652,159
93412,21690,163
93413,21690,177
94499,21692,37
94500,21692,59
94501,21692,184
94502,21692,193
94503,21693,52
94504,21693,135
94505,21693,184
94067,21698,10
94068,21698,18
94069,21698,112
94070,21698,113
94071,21698,163
94072,21698,167
94073,21698,184
94074,21698,211
94213,21699,2
94214,21699,47
93478,21702,6
93479,21702,59
93480,21702,121
94403,21704,87
94404,21704,187
94405,21705,11
94406,21706,11
93414,21710,163
94083,21712,6
94084,21712,68
94026,21713,29
94027,21713,59
94028,21713,151
94029,21714,29
94030,21714,151
94031,21714,155
94032,21714,157
94033,21714,182
93932,21725,58
93933,21725,187
94180,21731,113
94181,21731,119
94315,21778,187
94316,21778,191
93507,21779,32
93508,21779,160
94139,21782,52
94140,21782,58
94141,21782,184
94142,21782,187
93646,21788,52
93647,21788,136
93648,21788,155
93649,21788,184
94158,21794,136
94159,21794,184
94397,21808,6
94398,21808,11
94399,21808,52
94400,21808,125
94401,21808,141
94402,21808,184
94309,21823,6
94310,21823,126
93803,21824,32
93804,21824,40
93805,21824,42
93806,21824,183
93850,21825,2
93851,21825,47
93852,21825,106
93928,21837,80
93929,21837,163
93930,21837,172
93931,21837,187
94007,21847,2
94008,21847,111
94009,21847,113
94010,21847,195
94228,21871,5
94229,21871,143
94230,21871,145
94231,21871,163
94232,21871,173
94209,21872,11
94210,21872,12
94211,21872,155
94212,21872,157
94011,21874,46
94012,21874,69
94013,21874,83
94014,21874,129
94015,21874,132
94016,21874,133
94017,21874,187
93739,21877,2
93740,21877,107
93741,21877,109
93742,21877,151
93743,21877,203
94311,21881,21
94312,21881,52
94313,21881,139
94314,21881,184
94155,21883,32
94156,21883,38
94157,21883,184
94018,21885,46
94075,21886,10
94076,21886,61
94077,21886,62
94078,21886,186
94160,21893,18
94161,21893,184
93909,21894,81
93910,21894,184
93911,21894,187
93744,21895,10
93745,21895,40
93746,21895,41
93747,21895,148
94079,21921,6
94080,21921,70
94081,21921,122
94082,21921,126
94120,21923,21
94121,21923,139
94122,21924,4
94123,21924,178
94124,21924,187
94125,21924,192
93944,21934,163
93945,21934,166
93946,21934,174
93748,21935,61
93810,21936,32
93811,21936,36
93812,21936,158
93778,21937,46
93779,21937,69
93780,21937,99
93781,21937,113
93782,21937,163
93783,21937,172
93784,21937,173
93749,21938,10
93750,21938,61
93751,21938,211
93752,21939,151
93753,21939,153
94276,21946,151
94277,21946,185
94278,21946,187
94279,21946,203
94280,21946,222
94103,21966,2
94104,21966,20
94105,21966,113
94106,21966,163
94107,21966,173
94108,21966,179
94062,21967,113
94063,21967,136
94064,21967,163
94065,21967,173
94066,21967,184
94233,21980,5
94234,21980,49
94235,21980,61
94236,21980,94
94202,21983,26
94203,21983,151
93486,21985,59
93860,21989,5
93861,21989,94
93862,21989,205
94182,21991,24
94183,21991,32
94184,21991,33
94185,21991,40
93898,21992,2
93899,21992,47
93900,21992,187
93901,21992,191
93981,21995,11
93982,21995,13
93391,22008,163
93392,22008,170
93703,22009,2
93704,22009,3
93705,22009,38
93706,22009,155
93707,22009,157
93708,22009,184
93902,22017,52
93903,22017,58
93904,22017,184
93905,22017,187
93906,22039,46
93907,22039,58
93908,22039,187
93859,22040,155
94034,22041,25
94035,22041,44
94036,22041,151
94037,22041,155
93787,22043,5
93788,22043,7
93789,22043,10
93790,22043,186
93863,22044,10
93864,22044,38
93865,22044,52
93866,22044,83
93867,22044,184
93868,22044,187
94111,22045,4
94147,22046,11
94148,22046,14
94149,22046,16
94150,22046,19
94151,22047,11
94152,22047,14
94153,22047,16
94154,22047,19
94109,22051,4
94110,22052,4
93701,22066,155
93702,22066,157
93655,22068,2
93656,22068,3
93657,22068,107
93366,22072,163
93367,22072,167
93368,22072,187
93869,22073,2
93870,22073,10
93871,22073,47
93872,22073,211
93992,22076,88
93993,22076,187
93883,22077,58
93884,22077,113
93885,22077,114
93886,22077,135
93887,22077,184
93888,22077,187
93889,22078,58
93890,22078,61
93891,22078,187
93502,22079,49
93503,22079,61
93504,22079,184
93785,22090,46
93786,22090,133
93389,22091,155
93390,22091,184
93807,22092,32
93808,22092,105
93809,22092,183
93996,22093,44
93997,22093,155
93968,22094,11
93969,22094,12
93970,22094,26
93971,22094,151
93972,22095,11
93973,22095,12
93974,22095,141
93975,22096,2
93976,22096,6
93977,22096,70
93978,22096,163
93979,22096,173
93980,22096,179
93892,22097,58
93893,22097,83
93894,22097,187
93895,22098,20
93896,22098,113
93897,22098,187
93962,22099,2
93963,22099,6
93964,22099,70
93965,22099,163
93966,22099,173
93967,22099,179
93947,22100,2
93948,22100,54
93949,22100,109
93950,22100,163
93951,22100,166
93952,22100,187
93915,22101,187
93916,22101,191
94186,22103,46
94187,22103,184
94188,22103,220
93593,22108,26
93594,22108,151
93595,22108,203
94000,22110,151
94001,22110,203
94002,22119,2
94003,22119,20
94004,22119,45
94005,22119,113
94006,22119,179
93941,22121,163
93942,22121,168
93943,22121,182
93589,22122,4
93590,22122,5
93591,22122,190
93592,22122,205
93912,22123,87
93913,22123,187
93914,22123,192
93369,22124,187
93370,22124,191
93491,22125,40
93492,22125,43
93493,22125,61
94101,22126,5
94102,22126,7
93658,22127,46
93659,22127,69
94143,22131,2
94144,22131,47
94145,22131,81
94146,22131,187
93855,22133,38
93856,22133,83
93857,22133,184
93858,22133,187
94038,22139,8
94039,22139,91
93989,22140,11
93759,22141,4
93760,22141,29
93761,22141,151
93762,22141,190
93763,22142,29
93764,22142,151
93917,22144,187
93371,22146,143
93372,22146,145
93373,22149,87
93374,22149,163
93375,22149,173
93376,22149,187
93599,22155,2
93600,22155,189
93601,22156,2
93602,22156,189
93998,22158,155
93999,22158,184
93765,22159,11
93766,22159,17
93767,22159,59
93768,22159,141
93769,22159,151
93770,22159,203
93983,22175,11
93984,22175,17
93985,22175,141
93489,22176,46
93490,22176,132
93607,22177,113
93608,22177,114
93587,22178,2
93588,22178,109
93494,22179,61
93495,22179,63
93754,22196,52
93755,22196,151
93756,22196,153
93757,22196,155
93758,22196,184
93596,22198,151
93597,22198,203
93598,22198,222
94055,22200,32
94056,22200,38
94057,22200,184
94058,22201,4
94059,22201,52
94060,22201,71
94061,22201,184
93926,22205,81
93927,22205,187
93384,22207,83
93385,22207,97
93386,22207,98
93387,22207,113
93388,22207,187
93695,22210,8
93696,22210,10
93697,22210,186
93487,22211,112
93488,22211,113
93650,22218,8
93651,22218,91
94053,22244,88
94054,22244,187
93609,22253,20
93610,22253,113
93611,22253,155
93612,22253,163
93613,22253,173
93918,22256,10
93919,22256,186
93920,22257,187
93921,22257,192
93922,22258,4
93923,22258,58
93924,22258,74
93925,22258,187
93853,22259,6
93854,22259,127
93652,22261,46
93653,22263,2
93654,22263,106
93380,22267,59
93381,22267,60
93382,22267,99
93383,22267,113
93698,22268,8
93699,22268,10
93700,22268,186
93614,22269,2
93615,22269,11
93616,22269,17
93617,22269,20
93618,22269,113
93619,22269,141
93620,22269,179
93377,22270,53
93378,22270,81
93379,22270,187
93817,22271,4
93818,22271,71
94040,22273,8
94095,22276,2
94096,22276,37
94097,22276,109
94098,22276,184
94099,22276,187
94100,22276,191
93813,22292,31
93814,22292,32
93815,22292,49
93816,22292,61
93496,22293,32
93497,22293,183
93581,22294,18
93582,22294,61
93583,22294,184
93584,22294,188
93585,22295,5
93586,22295,7
93498,22299,49
93499,22299,61
93500,22300,61
93501,22300,64
93776,22311,163
93777,22311,172
93458,22315,59
93684,22316,21
93685,22316,98
93686,22316,113
93687,22316,139
93688,22316,163
93689,22316,173
94518,22329,26
94519,22329,151
93774,22335,61
93775,22336,61
93523,22340,32
93524,22340,49
93525,22340,61
93526,22340,159
93529,22341,18
93530,22341,184
93531,22371,4
93532,22371,58
93533,22371,71
93534,22371,81
93535,22371,187
93676,22375,2
93677,22375,107
93678,22375,179
93679,22376,2
93680,22376,5
93681,22376,94
93682,22376,107
93683,22376,179
94321,22382,11
94322,22382,12
94323,22382,151
93452,22392,163
93453,22392,174
93454,22422,5
93455,22422,44
93456,22422,95
93457,22422,155
93934,22423,54
93935,22423,187
93671,22424,5
93672,22424,11
93673,22424,17
93674,22424,18
93675,22424,184
93990,22428,28
93991,22428,151
93771,22432,11
93772,22432,13
93773,22432,155
93459,22443,59
93460,22443,60
93448,22447,163
93449,22447,170
93309,22469,38
93310,22469,83
93311,22469,184
93312,22469,187
93313,22470,53
93314,22470,83
93315,22470,187
93316,22471,58
93317,22471,83
93318,22471,187
93319,22472,58
93320,22472,83
93321,22472,187
93322,22473,4
93323,22473,74
93324,22474,4
93325,22474,58
93326,22474,74
93327,22474,187
93328,22475,4
93329,22475,58
93330,22475,74
93331,22475,187
93536,22481,52
93537,22481,184
93538,22482,155
93539,22483,11
93540,22483,12
93450,22484,40
93451,22485,40
93666,22499,4
93667,22500,4
93668,22501,4
93669,22502,4
93670,22502,71
93555,22507,151
93556,22507,203
93557,22508,30
93558,22508,151
93559,22508,203
93560,22508,221
93561,22508,222
93432,22515,155
93433,22515,157
93662,22516,5
93663,22516,95
93664,22516,113
93665,22516,195
93332,22517,185
93333,22517,187
93562,22518,187
93563,22518,192
93564,22519,187
93565,22519,192
93566,22520,4
93567,22520,74
93568,22520,178
93305,22521,2
93306,22521,179
93690,22524,46
93691,22524,69
93509,22528,163
93510,22528,176
93511,22529,10
93512,22529,186
93513,22530,61
93514,22531,61
93515,22532,61
93516,22532,63
93517,22533,61
93518,22533,63
93519,22534,61
93520,22534,63
93521,22535,61
93522,22535,63
93434,22536,40
93435,22536,41
93436,22537,40
93437,22538,40
93438,22538,41
93439,22539,40
93440,22540,40
93441,22541,40
93442,22541,57
93443,22541,187
93444,22542,40
93445,22543,10
93446,22543,40
93447,22543,186
93548,22544,11
93549,22544,14
93550,22544,16
93551,22544,49
93552,22544,61
93553,22545,11
93554,22545,12
93527,22549,61
93528,22549,64
93469,22550,46
93470,22550,69
93471,22551,8
93472,22551,92
93473,22552,8
93474,22552,92
93475,22553,8
93476,22553,92
93541,22555,151
93542,22555,203
93461,22559,8
93462,22559,92
93463,22560,8
93464,22560,92
93465,22561,8
93466,22561,23
93467,22561,92
93468,22561,139
93543,22562,45
93544,22563,26
93545,22563,30
93546,22563,151
93547,22563,203
93334,22602,22
93335,22602,26
93336,22602,151
93337,22602,163
93424,22606,32
93425,22606,37
93426,22606,158
93427,22606,184
93428,22607,2
93429,22607,52
93430,22607,109
93431,22607,184
93307,22609,11
93308,22609,12
93223,22819,4
93224,22819,29
93225,22819,72
93226,22819,151
93205,22820,29
93206,22820,151
93207,22820,163
93208,22820,168
93209,22820,172
93210,22820,174
93249,22821,29
93250,22821,53
93251,22821,81
93252,22821,151
93253,22821,187
93254,22821,191
93232,22822,29
93233,22822,37
93234,22822,151
93235,22822,184
93255,22864,11
93256,22864,17
93194,22865,21
93195,22865,139
93295,22867,163
93296,22867,171
93211,22868,6
93212,22868,70
93213,22868,122
93291,22870,163
93292,22870,166
93293,22870,172
93294,22870,174
93267,22871,11
93268,22871,22
93269,22871,141
93270,22871,163
93271,22871,166
93265,22872,131
93266,22872,139
93282,22873,4
93283,22873,71
93284,22873,187
93285,22873,191
93286,22874,11
93287,22874,18
93288,22874,135
93289,22874,141
93290,22874,184
93276,22875,21
93277,22875,139
93278,22875,143
93279,22875,147
93280,22875,163
93281,22875,173
93301,22876,2
93302,22876,50
93303,22876,109
93304,22876,187
97537,22881,185
97538,22881,187
97686,22882,25
97687,22882,151
97694,22884,26
97695,22884,30
97696,22884,151
97697,22884,154
97605,22885,10
97606,22885,163
97607,22885,173
97608,22885,186
96595,22886,24
96596,22886,40
96597,22886,105
97083,22887,187
97084,22887,192
96865,22888,4
96866,22888,72
97482,22889,2
97483,22889,11
97484,22889,13
97485,22889,179
96784,22890,8
96785,22890,10
96786,22890,186
96828,22891,10
96829,22891,148
96836,22892,44
96837,22892,155
96838,22892,163
97078,22893,20
97079,22893,98
97080,22893,113
97081,22893,163
97082,22893,173
97594,22895,4
97595,22895,58
97596,22895,187
97597,22895,190
96832,22896,21
96833,22896,135
96834,22896,139
96835,22896,184
96887,22897,113
96888,22897,115
96889,22897,119
96890,22897,163
96891,22897,176
97598,22898,59
97599,22898,61
97600,22898,93
96990,22899,6
96991,22899,121
97541,22907,10
97542,22907,185
97543,22907,186
97544,22907,187
97076,22910,6
97077,22910,142
97477,22911,11
97206,22912,10
97207,22912,186
97208,22914,5
97209,22914,95
96431,22915,25
96432,22915,151
96433,22915,203
97478,22916,57
97479,22916,58
97480,22916,185
97481,22916,187
97678,22919,163
97679,22919,174
97654,22920,11
97655,22920,59
97656,22920,141
97657,22920,155
97658,22920,163
97659,22920,169
97660,22920,181
96830,22921,6
96831,22921,70
97539,22922,185
97540,22922,187
93240,22926,21
93241,22926,135
93242,22926,139
93243,22926,184
93297,22928,10
93298,22928,163
93299,22928,173
93300,22928,186
93272,22930,2
93273,22930,11
93274,22930,13
93275,22930,179
93247,22931,4
93248,22931,72
93244,22932,44
93245,22932,155
93246,22932,163
97688,22933,163
97689,22933,168
97690,22933,180
97684,22934,25
97685,22934,151
96598,22935,5
96599,22935,32
96600,22935,205
97143,22936,10
96738,22937,5
96739,22937,6
96740,22937,7
96741,22937,125
96779,22938,40
96780,22938,41
96781,22938,49
96782,22938,61
96783,22938,63
96733,22939,8
96734,22939,23
96735,22939,139
96736,22939,155
96737,22940,8
97535,22941,185
97536,22941,187
96771,22952,8
96772,22952,21
96773,22952,139
96774,22952,163
96775,22952,200
97691,22954,26
97692,22954,151
97693,22954,203
96867,22955,25
96868,22955,32
96869,22955,33
96870,22955,151
97609,22956,163
97610,22956,166
97680,22957,26
97681,22957,151
97682,22957,163
97683,22957,171
96992,22958,82
96993,22958,112
96994,22958,113
96995,22958,187
96996,22958,191
97661,22969,5
97662,22969,11
97663,22969,12
97664,22969,95
97665,22970,5
97666,22970,25
97667,22970,26
97668,22970,95
97669,22970,151
97634,22971,11
97635,22971,141
97636,22971,163
97637,22971,165
96825,22972,87
96826,22972,187
97674,22973,151
97675,22973,185
97676,22973,187
97677,22973,203
97417,22974,99
97418,22974,113
97419,22974,163
97420,22974,166
97421,22974,173
97422,22975,99
97423,22975,113
97424,22975,163
97425,22975,166
97426,22975,173
97518,22976,52
97519,22976,139
97520,22976,163
97521,22976,173
97522,22976,184
97085,22977,2
97086,22977,107
97204,22978,31
97205,22978,32
97545,22982,2
97546,22982,3
97547,22982,4
97548,22982,6
97549,22982,8
97550,22982,10
97551,22982,11
97552,22982,46
97553,22982,51
97554,22982,57
97555,22982,58
97556,22982,61
97557,22982,69
97558,22982,71
97559,22982,80
97560,22982,81
97561,22982,82
97562,22982,86
97563,22982,87
97564,22982,89
97565,22982,92
97566,22982,107
97567,22982,109
97568,22982,111
97569,22982,113
97570,22982,114
97571,22982,119
97572,22982,134
97573,22982,135
97574,22982,142
97575,22982,148
97576,22982,155
97577,22982,157
97578,22982,178
97579,22982,179
97580,22982,184
97581,22982,185
97582,22982,186
97583,22982,187
97584,22982,190
97585,22982,191
97586,22982,196
97587,22982,211
96997,22983,5
96998,22983,6
96999,22983,10
97000,22983,18
97001,22983,22
97002,22983,24
97003,22983,25
97004,22983,26
97005,22983,37
97006,22983,40
97007,22983,41
97008,22983,42
97009,22983,43
97010,22983,44
97011,22983,45
97012,22983,51
97013,22983,61
97014,22983,65
97015,22983,67
97016,22983,68
97017,22983,80
97018,22983,81
97019,22983,83
97020,22983,86
97021,22983,94
97022,22983,95
97023,22983,98
97024,22983,113
97025,22983,121
97026,22983,122
97027,22983,124
97028,22983,125
97029,22983,126
97030,22983,127
97031,22983,142
97032,22983,143
97033,22983,145
97034,22983,148
97035,22983,151
97036,22983,154
97037,22983,155
97038,22983,157
97039,22983,160
97040,22983,163
97041,22983,182
97042,22983,184
97043,22983,185
97044,22983,186
97045,22983,187
97427,22984,18
97428,22984,22
97429,22984,25
97430,22984,45
97431,22984,51
97432,22984,99
97433,22984,113
97434,22984,114
97435,22984,139
97436,22984,151
97437,22984,155
97438,22984,163
97439,22984,167
97440,22984,168
97441,22984,169
97442,22984,170
97443,22984,171
97444,22984,172
97445,22984,173
97446,22984,174
97447,22984,175
97448,22984,176
97449,22984,177
97450,22984,180
97451,22984,182
97452,22984,184
97453,22984,185
97454,22984,187
97455,22985,11
97456,22985,12
97457,22985,15
97458,22985,16
97459,22985,17
97460,22985,19
97461,22985,22
97462,22985,51
97463,22985,141
97464,22985,155
97465,22985,163
97466,22985,165
97467,22985,181
97468,22985,185
97469,22985,187
97470,22985,198
97311,22986,1
97312,22986,4
97313,22986,5
97314,22986,7
97315,22986,10
97316,22986,18
97317,22986,30
97318,22986,38
97319,22986,39
97320,22986,41
97321,22986,42
97322,22986,44
97323,22986,45
97324,22986,48
97325,22986,49
97326,22986,51
97327,22986,52
97328,22986,61
97329,22986,71
