"id","versjon","fornavn","etternavn","foedselsdato","doedsdato","kjoenn","fylke_id","parti_id","top_words_in_questions","top_tfidf_words_in_questions"
</span><span class=\"size-8\" name=\"4\">redusere</span><span class=\"size-8\" name=\"4\">_sikre</span><span class=\"size-8\" name=\"4\">studenter</span><span class=\"size-8\" name=\"4\">skolen</span><span class=\"size-8\" name=\"4\">bidra</span><span class=\"size-8\" name=\"4\">departementet</span><span class=\"size-8\" name=\"4\">stor</span><span class=\"size-8\" name=\"4\">NOKUT</span><span class=\"size-8\" name=\"4\">krever</span><span class=\"size-8\" name=\"4\">tilbud</span><span class=\"size-8\" name=\"4\">Pakistan</span><span class=\"size-8\" name=\"4\">studentene</span><span class=\"size-8\" name=\"4\">utdanning</span><span class=\"size-8\" name=\"4\">støtte</span>","<span class=\"size-1\" name=\"0.0436351392275\">sikre</span><span class=\"size-3\" name=\"0.0336169334732\">bakgrunn</span><span class=\"size-3\" name=\"0.0331942418479\">nye</span><span class=\"size-3\" name=\"0.0315993661641\">fagskole</span><span class=\"size-4\" name=\"0.0286654908565\">universitets-</span><span class=\"size-4\" name=\"0.0271627530981\">saken</span><span class=\"size-5\" name=\"0.0255211053248\">godkjent</span><span class=\"size-5\" name=\"0.0236036524629\">lærere</span><span class=\"size-5\" name=\"0.0230206906404\">NOKUT</span><span class=\"size-5\" name=\"0.0221496245708\">_sikre</span><span class=\"size-6\" name=\"0.0213120370975\">få</span><span class=\"size-6\" name=\"0.0208024366914\">Pakistan</span><span class=\"size-6\" name=\"0.0202877030953\">elever</span><span class=\"size-6\" name=\"0.0199715703706\">studentene</span><span class=\"size-6\" name=\"0.0194610965088\">får</span><span class=\"size-6\" name=\"0.0182778430314\">høyskolesektoren</span><span class=\"size-6\" name=\"0.0181552451894\">krever</span><span class=\"size-6\" name=\"0.0180654496405\">hvorvidt</span><span class=\"size-6\" name=\"0.0178652826533\">studenter</span><span class=\"size-6\" name=\"0.0178302049518\">godkjenner</span><span class=\"size-7\" name=\"0.0157301218032\">følge</span><span class=\"size-7\" name=\"0.0155787749991\">urimelige</span><span class=\"size-7\" name=\"0.0154683729203\">privatskole</span><span class=\"size-7\" name=\"0.0152877784058\">redusere</span><span class=\"size-7\" name=\"0.0152499745422\">anbefalinger</span><span class=\"size-7\" name=\"0.015027082827\">skolen</span><span class=\"size-7\" name=\"0.0149872748769\">utdanning</span><span class=\"size-7\" name=\"0.0142336243529\">støtte</span><span class=\"size-7\" name=\"0.0140439003362\">utdanningen)</span>"
"SHEG","1.0","Siri Hov","Eggen","1969-12-08 00:00:00","0001-01-01 00:00:00","kvinne","Ak","A",NULL,NULL
"SHK","1.0","Solveig","Horne","1969-01-12 00:00:00","0001-01-01 00:00:00","kvinne","Ro","FrP","<span class=\"size-1\" name=\"antall: 22\">gjøre</span><span class=\"size-2\" name=\"antall: 20\">justisministeren</span><span class=\"size-2\" name=\"antall: 20\">barn</span><span class=\"size-3\" name=\"antall: 16\">får</span><span class=\"size-4\" name=\"antall: 15\">få</span><span class=\"size-4\" name=\"antall: 15\"> 
</span><span class=\"size-4\" name=\"antall: 14\">tiltak</span><span class=\"size-5\" name=\"antall: 13\">Mener</span><span class=\"size-5\" name=\"antall: 12\">år</span><span class=\"size-5\" name=\"antall: 12\">ta</span><span class=\"size-5\" name=\"antall: 12\">Norge</span><span class=\"size-10\" name=\"antall: 11\">nye</span><span class=\"size-10\" name=\"antall: 11\">mener</span><span class=\"size-6\" name=\"antall: 10\">vedtak</span><span class=\"size-6\" name=\"antall: 10\">sørge</span><span class=\"size-6\" name=\"antall: 9\">Stortinget</span><span class=\"size-7\" name=\"antall: 8\">iverksette</span><span class=\"size-7\" name=\"antall: 8\">barna</span><span class=\"size-7\" name=\"antall: 8\">sikre</span><span class=\"size-7\" name=\"antall: 7\">flere</span><span class=\"size-7\" name=\"antall: 7\">politiet</span><span class=\"size-7\" name=\"antall: 7\">frem</span><span class=\"size-7\" name=\"antall: 7\">Synes</span><span class=\"size-7\" name=\"antall: 7\">rett</span><span class=\"size-7\" name=\"antall: 7\">forsvarlig</span><span class=\"size-7\" name=\"antall: 7\">bekrefte</span><span class=\"size-7\" name=\"antall: 7\">tar</span><span class=\"size-7\" name=\"antall: 7\">akseptabelt</span><span class=\"size-7\" name=\"antall: 7\">barnevernet</span><span class=\"size-8\" name=\"antall: 6\">fengsel</span>","<span class=\"size-1\" name=\"tfidf: 0.0344715080471\">justisministeren</span><span class=\"size-2\" name=\"tfidf: 0.0283278614307\">barn</span><span class=\"size-2\" name=\"tfidf: 0.027910879213\">gjøre</span><span class=\"size-4\" name=\"tfidf: 0.0228999708163\">får</span><span class=\"size-4\" name=\"tfidf: 0.020820083805\">Mener</span><span class=\"size-5\" name=\"tfidf: 0.0199584298057\">tiltak</span><span class=\"size-5\" name=\"tfidf: 0.0187201233666\"> 
</span><span class=\"size-5\" name=\"tfidf: 0.0176344153317\">få</span><span class=\"size-5\" name=\"tfidf: 0.0174033658465\">mener</span><span class=\"size-6\" name=\"tfidf: 0.0162371490613\">barna</span><span class=\"size-6\" name=\"tfidf: 0.0161112529585\">nye</span><span class=\"size-6\" name=\"tfidf: 0.016104494603\">vedtak</span><span class=\"size-6\" name=\"tfidf: 0.0156289448031\">Norge</span><span class=\"size-6\" name=\"tfidf: 0.0153868420557\">sørge</span><span class=\"size-6\" name=\"tfidf: 0.0146834730848\">barnevernet</span><span class=\"size-6\" name=\"tfidf: 0.0145559256307\">iverksette</span><span class=\"size-6\" name=\"tfidf: 0.0144847162661\">akseptabelt</span><span class=\"size-6\" name=\"tfidf: 0.0143239390135\">Synes</span><span class=\"size-7\" name=\"tfidf: 0.0129300113744\">forsvarlig</span><span class=\"size-7\" name=\"tfidf: 0.0127970006395\">Stortinget</span><span class=\"size-7\" name=\"tfidf: 0.0126520126356\">bekrefte</span><span class=\"size-7\" name=\"tfidf: 0.0120867998258\">politiet</span><span class=\"size-7\" name=\"tfidf: 0.0120682451499\">år</span><span class=\"size-7\" name=\"tfidf: 0.0119327381053\">samvær</span><span class=\"size-7\" name=\"tfidf: 0.0116040245326\">Stavanger</span><span class=\"size-7\" name=\"tfidf: 0.0115220113927\">Ser</span><span class=\"size-7\" name=\"tfidf: 0.0114750559822\">konkrete</span><span class=\"size-7\" name=\"tfidf: 0.0113893126025\">fengsel</span><span class=\"size-7\" name=\"tfidf: 0.0113893126025\">trenger</span>"
"SHL","1.0","Svein","Ludvigsen","1946-07-18 00:00:00","0001-01-01 00:00:00","mann","Tr","H",NULL,NULL
"SHS","1.0","Solveig","Sollie","1939-04-19 00:00:00","0001-01-01 00:00:00","kvinne","Te","KrF",NULL,NULL
"SIB","1.0","Siri","Bjerke","1958-06-19 00:00:00","2012-02-11 00:00:00","kvinne",NULL,NULL,NULL,NULL
"SIE","1.0","Silja Ekeland","Bjørkly","1976-06-22 00:00:00","0001-01-01 00:00:00","kvinne","Ho","H",NULL,NULL
"SIFL",NULL,"Siri","Flenstad","1970-09-20 00:00:00","0001-01-01 00:00:00","kvinne","ST","Sp",NULL,NULL
"SIGR",NULL,"Sigbjørn","Ravnåsen","1941-08-26 00:00:00","0001-01-01 00:00:00","mann","Te","KrF",NULL,NULL
"SIHM","1.0","Sigurd Lund","Hamran","1902-01-24 00:00:00","1977-11-04 00:00:00","mann","No","A",NULL,NULL
"SIHO","1.0","Sigurd","Holemark","1934-09-08 00:00:00","2004-08-12 00:00:00","mann","Øs","H",NULL,NULL
"SILE","1.0","Sigurd","Lersbryggen","1901-07-08 00:00:00","1980-02-02 00:00:00","mann","Ve","H",NULL,NULL
"SIM","1.0","Sigbjørn","Molvik","1950-09-04 00:00:00","0001-01-01 00:00:00","mann","Te","SV",NULL,NULL
"SIMY",NULL,"Siri","Myrvoll","1944-06-29 00:00:00","0001-01-01 00:00:00","kvinne",NULL,NULL,NULL,NULL
"SIO","1.0","Signe","Øye","1945-06-02 00:00:00","0001-01-01 00:00:00","kvinne","Øs","A",NULL,NULL
"SIPE","1.0","Sigurd","Pedersen","1893-01-26 00:00:00","1968-07-16 00:00:00","mann",NULL,"A",NULL,NULL
"SIRØ","1.0","Sissel","Rønbeck","1950-05-24 00:00:00","0001-01-01 00:00:00","kvinne","Os","A",NULL,NULL
"SITO","1.0","Sivert","Todal","1902-09-13 00:00:00","1988-09-30 00:00:00","mann","MR","V",NULL,NULL
"SIUT","1.0","Sigrid","Utkilen","1916-01-15 00:00:00","2006-12-04 00:00:00","kvinne","Ho","H",NULL,NULL
"SIVE","1.0","Sigurd","Verdal","1927-06-04 00:00:00","2010-08-27 00:00:00","mann","VA","A",NULL,NULL
"SIVJ","1.0","Siv","Jensen","1969-06-01 00:00:00","0001-01-01 00:00:00","kvinne","Os","FrP","<span class=\"size-1\" name=\"14\">hvorvidt</span><span class=\"size-3\" name=\"11\">få</span><span class=\"size-3\" name=\"11\">statsministeren</span><span class=\"size-4\" name=\"9\">Regjeringen</span><span class=\"size-4\" name=\"9\">regjeringen</span><span class=\"size-5\" name=\"8\">får</span><span class=\"size-10\" name=\"7\">henvisning</span><span class=\"size-6\" name=\"6\">Norge</span><span class=\"size-6\" name=\"6\">tiltak</span><span class=\"size-7\" name=\"5\">norske</span><span class=\"size-7\" name=\"5\">gjøre</span><span class=\"size-7\" name=\"5\">iverksette</span><span class=\"size-7\" name=\"5\">økt</span><span class=\"size-8\" name=\"4\">gi</span><span class=\"size-8\" name=\"4\">bakgrunn</span><span class=\"size-8\" name=\"4\">landets</span><span class=\"size-8\" name=\"4\">sørge</span><span class=\"size-8\" name=\"4\">kvinner</span><span class=\"size-8\" name=\"4\">Regjeringens</span><span class=\"size-8\" name=\"3\">brev</span><span class=\"size-8\" name=\"3\">overskridelser</span><span class=\"size-8\" name=\"3\">svært</span><span class=\"size-8\" name=\"3\">forhold</span><span class=\"size-8\" name=\"3\">regjering</span><span class=\"size-8\" name=\"3\">_ny</span><span class=\"size-8\" name=\"3\">under</span><span class=\"size-8\" name=\"3\">avgiften</span><span class=\"size-8\" name=\"3\">økende</span><span class=\"size-8\" name=\"3\">nye</span><span class=\"size-8\" name=\"3\">fremtiden</span>","<span class=\"size-1\" name=\"0.0437918829543\">hvorvidt</span><span class=\"size-2\" name=\"0.0409150216749\">statsministeren</span><span class=\"size-4\" name=\"0.0282782260098\">regjeringen</span><span class=\"size-5\" name=\"0.0253696499081\">få</span><span class=\"size-5\" name=\"0.0246648371788\">Regjeringen</span><span class=\"size-5\" name=\"0.0245533476584\">henvisning</span><span class=\"size-5\" name=\"0.0224642982003\">får</span><span class=\"size-6\" name=\"0.0178473290474\">iverksette</span><span class=\"size-7\" name=\"0.0167798043448\">tiltak</span><span class=\"size-7\" name=\"0.0153598690534\">økt</span><span class=\"size-7\" name=\"0.0153373366914\">Norge</span><span class=\"size-7\" name=\"0.0152122419791\">landets</span><span class=\"size-7\" name=\"0.0148410589037\">kvinner</span><span class=\"size-7\" name=\"0.0148351027567\">_tiltak</span><span class=\"size-7\" name=\"0.0146824372624\">overskridelser</span><span class=\"size-7\" name=\"0.0141701479694\">norske</span><span class=\"size-7\" name=\"0.0138737124243\">Regjeringens</span><span class=\"size-7\" name=\"0.0136334888735\">offensiv</span><span class=\"size-8\" name=\"0.0129348795562\">bakgrunn</span><span class=\"size-8\" name=\"0.0128029806276\">_ny</span><span class=\"size-8\" name=\"0.0126245909748\">barnehager</span><span class=\"size-8\" name=\"0.0124450231338\">gjøre</span><span class=\"size-8\" name=\"0.0121583474846\">bankaksjer_</span><span class=\"size-8\" name=\"0.0120748629259\">sørge</span><span class=\"size-8\" name=\"0.011794211779\">Christensen</span><span class=\"size-8\" name=\"0.0116752761975\">asylsøkere</span><span class=\"size-8\" name=\"0.011664992913\">fremtiden</span><span class=\"size-8\" name=\"0.011552054729\">_de</span><span class=\"size-8\" name=\"0.0112647106307\">økende</span>"
"SIVS","1.0","Siv-Len","Strandskog","1967-11-28 00:00:00","0001-01-01 00:00:00","kvinne","Ro","A",NULL,NULL
"SJ","1.0","Sigbjørn","Johnsen","1950-10-01 00:00:00","0001-01-01 00:00:00","mann","He","A",NULL,NULL
"SJLI","1.0","Sjur","Lindebrække","1909-04-06 00:00:00","1998-10-01 00:00:00","mann",NULL,"H",NULL,NULL
"SK",NULL,"Sigmund","Kroslid","1947-10-11 00:00:00","0001-01-01 00:00:00","mann","VA","KrF",NULL,NULL
"SKB","1.0","Sylvia","Brustad","1966-12-19 00:00:00","0001-01-01 00:00:00","kvinne","He","A",NULL,NULL
"SKK","1.0","Silvia K.","Kosmo","1977-03-30 00:00:00","0001-01-01 00:00:00","kvinne","Ve","A",NULL,NULL
"SKO","1.0","Synnøve","Konglevoll","1972-06-16 00:00:00","0001-01-01 00:00:00","kvinne","Tr","A",NULL,NULL
"SM","1.0","Sigurd","Manneråk","1942-08-28 00:00:00","2003-04-05 00:00:00","mann","VA","Sp",NULL,NULL
"SME","1.0","Siri A.","Meling","1963-02-08 00:00:00","0001-01-01 00:00:00","kvinne","Ro","H","<span class=\"size-1\" name=\"antall: 26\">  </span><span class=\"size-4\" name=\"antall: 16\">ta</span><span class=\"size-4\" name=\"antall: 16\">  
</span><span class=\"size-6\" name=\"antall: 11\">initiativ</span><span class=\"size-6\" name=\"antall: 11\"> 
</span><span class=\"size-7\" name=\"antall: 10\">Rogaland</span><span class=\"size-7\" name=\"antall: 10\">norsk</span><span class=\"size-7\" name=\"antall: 10\">Norge</span><span class=\"size-7\" name=\"antall: 9\">norske</span><span class=\"size-7\" name=\"antall: 9\">blant</span><span class=\"size-7\" name=\"antall: 9\">sikre</span><span class=\"size-7\" name=\"antall: 9\">annet</span><span class=\"size-7\" name=\"antall: 8\">sørge</span><span class=\"size-7\" name=\"antall: 8\">utslipp</span><span class=\"size-7\" name=\"antall: 8\">fått</span><span class=\"size-8\" name=\"antall: 7\">flere</span><span class=\"size-8\" name=\"antall: 7\">innenfor</span><span class=\"size-8\" name=\"antall: 7\">mens</span><span class=\"size-8\" name=\"antall: 7\">NVE</span><span class=\"size-8\" name=\"antall: 6\">strekningen</span><span class=\"size-8\" name=\"antall: 6\">gjennom</span><span class=\"size-8\" name=\"antall: 6\">bidra</span><span class=\"size-8\" name=\"antall: 6\">Stavanger</span><span class=\"size-8\" name=\"antall: 6\">få</span><span class=\"size-8\" name=\"antall: 6\">produksjon</span><span class=\"size-8\" name=\"antall: 6\">legge</span><span class=\"size-8\" name=\"antall: 6\">grunn</span><span class=\"size-8\" name=\"antall: 6\">Sverige</span><span class=\"size-8\" name=\"antall: 6\">status</span><span class=\"size-8\" name=\"antall: 6\">kommune</span>","<span class=\"size-1\" name=\"tfidf: 0.047274827281\">  </span><span class=\"size-3\" name=\"tfidf: 0.0372366763981\">  
</span><span class=\"size-6\" name=\"tfidf: 0.0221286747459\">Rogaland</span><span class=\"size-7\" name=\"tfidf: 0.0183038790112\">initiativ</span><span class=\"size-7\" name=\"tfidf: 0.0163976821877\">blant</span><span class=\"size-7\" name=\"tfidf: 0.0163565936768\">annet</span><span class=\"size-7\" name=\"tfidf: 0.0162466273669\">NVE</span><span class=\"size-7\" name=\"tfidf: 0.0158326499031\">utslipp</span><span class=\"size-7\" name=\"tfidf: 0.0152224792803\"> 
</span><span class=\"size-7\" name=\"tfidf: 0.0146592526498\">norsk</span><span class=\"size-7\" name=\"tfidf: 0.0144462004752\">Norge</span><span class=\"size-7\" name=\"tfidf: 0.0144167137693\">norske</span><span class=\"size-7\" name=\"tfidf: 0.0143096394788\">fått</span><span class=\"size-8\" name=\"tfidf: 0.0139684211402\">innenfor</span><span class=\"size-8\" name=\"tfidf: 0.0137280643908\">sikre</span><span class=\"size-8\" name=\"tfidf: 0.013650337726\">sørge</span><span class=\"size-8\" name=\"tfidf: 0.0134316384655\">mens</span><span class=\"size-8\" name=\"tfidf: 0.0130414540456\">Skurve</span><span class=\"size-8\" name=\"tfidf: 0.0129924106944\">strekningen</span><span class=\"size-8\" name=\"tfidf: 0.012902901249\">ta</span><span class=\"size-8\" name=\"tfidf: 0.012865433625\">Stavanger</span><span class=\"size-8\" name=\"tfidf: 0.0128149123692\">Decom</span><span class=\"size-8\" name=\"tfidf: 0.0128149123692\">Tussa</span><span class=\"size-8\" name=\"tfidf: 0.0125916963235\">status</span><span class=\"size-8\" name=\"tfidf: 0.0125799970908\">Sverige</span><span class=\"size-8\" name=\"tfidf: 0.0117142455343\">flere</span><span class=\"size-8\" name=\"tfidf: 0.0116995699441\">Dalane</span><span class=\"size-8\" name=\"tfidf: 0.0115322325021\">produksjon</span><span class=\"size-8\" name=\"tfidf: 0.0108687980421\">målinger</span>"
"SMY","1.0","Sverre","Myrli","1971-08-26 00:00:00","0001-01-01 00:00:00","mann","Ak","A",NULL,NULL
"SNGU","1.0","Snorre","Gundersen","1947-04-08 00:00:00","0001-01-01 00:00:00","mann","NT","H",NULL,NULL
"SNSK",NULL,"Snøfrid","Skaare","1939-09-26 00:00:00","0001-01-01 00:00:00","kvinne","Op","H",NULL,NULL
"SNV","1.0","Snorre Serigstad","Valen","1984-09-16 00:00:00","0001-01-01 00:00:00","mann","ST","SV",NULL,NULL
"SOE","1.0","Sonja","Edvardsen","1960-10-06 00:00:00","0001-01-01 00:00:00","kvinne","SF","A",NULL,NULL
"SOH","1.0","Sigvald Oppebøen","Hansen","1950-09-21 00:00:00","0001-01-01 00:00:00","mann","Te","A",NULL,NULL
"SOKB",NULL,"Solveig Kopperstad","Bratseth","1958-05-05 00:00:00","0001-01-01 00:00:00","kvinne","ST","KrF",NULL,NULL
"SOM","1.0","Sonja","Mandt","1960-03-29 00:00:00","0001-01-01 00:00:00","kvinne","Ve","A",NULL,NULL
"SONS","1.0","Sonja Irene","Sjøli","1949-06-06 00:00:00","0001-01-01 00:00:00","kvinne","Ak","H","<span class=\"size-1\" name=\"66\">sikre</span><span class=\"size-5\" name=\"35\">gjøre</span><span class=\"size-6\" name=\"28\">vises</span><span class=\"size-6\" name=\"27\"> 
</span><span class=\"size-7\" name=\"26\">Stortinget</span><span class=\"size-7\" name=\"26\">pasienter</span><span class=\"size-7\" name=\"23\">får</span><span class=\"size-7\" name=\"23\">behandling</span><span class=\"size-7\" name=\"20\"> (</span><span class=\"size-8\" name=\"19\">tilbud</span><span class=\"size-8\" name=\"19\">helse-</span><span class=\"size-8\" name=\"19\">Stortingets</span><span class=\"size-8\" name=\"17\">tilbudet</span><span class=\"size-8\" name=\"17\">forsvarlig</span><span class=\"size-8\" name=\"17\">barn</span><span class=\"size-8\" name=\"16\">tiltak</span><span class=\"size-8\" name=\"16\">sykehus</span><span class=\"size-8\" name=\"15\">flere</span><span class=\"size-8\" name=\"15\">sørge</span><span class=\"size-8\" name=\"15\">nye</span><span class=\"size-8\" name=\"15\">få</span><span class=\"size-8\" name=\"15\">mener</span><span class=\"size-8\" name=\"15\">Helse</span><span class=\"size-8\" name=\"15\">fram</span><span class=\"size-8\" name=\"15\">bedre</span><span class=\"size-8\" name=\"14\">helseforetakene</span><span class=\"size-9\" name=\"13\">vedtak</span><span class=\"size-9\" name=\"13\">rehabilitering</span><span class=\"size-9\" name=\"13\">år</span><span class=\"size-9\" name=\"12\">ny</span>","<span class=\"size-1\" name=\"0.0483724861605\">sikre</span><span class=\"size-5\" name=\"0.0284998373032\">vises</span><span class=\"size-6\" name=\"0.0240531761598\">pasienter</span><span class=\"size-6\" name=\"0.0236620887464\">gjøre</span><span class=\"size-6\" name=\"0.0202121596038\">helse-</span><span class=\"size-6\" name=\"0.0196953978318\">Stortinget</span><span class=\"size-7\" name=\"0.017954612695\"> 
</span><span class=\"size-7\" name=\"0.0176045665555\">Stortingets</span><span class=\"size-7\" name=\"0.0175424414275\">får</span><span class=\"size-7\" name=\"0.0173726023813\">behandling</span><span class=\"size-7\" name=\"0.0167286972936\">forsvarlig</span><span class=\"size-7\" name=\"0.0157623814453\">tilbudet</span><span class=\"size-7\" name=\"0.0154204425841\"> (</span><span class=\"size-7\" name=\"0.0151100074647\">tilbud</span><span class=\"size-7\" name=\"0.0149854913831\">helseforetakene</span><span class=\"size-7\" name=\"0.0149116953338\">Ahus</span><span class=\"size-8\" name=\"0.0138046215835\">Helse</span><span class=\"size-8\" name=\"0.0135124084203\">sykehus</span><span class=\"size-8\" name=\"0.0133700290099\">rehabilitering</span><span class=\"size-8\" name=\"0.0128359394895\">barn</span><span class=\"size-8\" name=\"0.0128282656884\">gravide</span><span class=\"size-8\" name=\"0.0126422951846\">mener</span><span class=\"size-8\" name=\"0.0125514214016\">bedre</span><span class=\"size-8\" name=\"0.012537657138\">fram</span><span class=\"size-8\" name=\"0.0122990851335\">sørge</span><span class=\"size-8\" name=\"0.0121538803191\">tiltak</span><span class=\"size-8\" name=\"0.0120933180309\">kvinner</span><span class=\"size-8\" name=\"0.0120614476413\">flere</span><span class=\"size-8\" name=\"0.011708470231\">nye</span>"
"SOR","1.0","Solveig","Rindhølen","1973-07-30 00:00:00","0001-01-01 00:00:00","kvinne","Op","A",NULL,NULL
"SR",NULL,"Steinar","Reiten","1963-05-10 00:00:00","0001-01-01 00:00:00","mann","MR","KrF",NULL,NULL
"SRH","1.0","Svein Roald","Hansen","1949-08-20 00:00:00","0001-01-01 00:00:00","mann","Øs","A",NULL,NULL
"SSK",NULL,"Siv Aida Rui","Skattem","1970-04-09 00:00:00","0001-01-01 00:00:00","kvinne","ST","FrP","<span class=\"size-1\" name=\"3\">ser</span><span class=\"size-1\" name=\"3\">tiltak</span><span class=\"size-1\" name=\"3\">ministeren</span>","<span class=\"size-1\" name=\"0.166114354897\">doktorander</span><span class=\"size-4\" name=\"0.114627681828\">tiltak</span><span class=\"size-4\" name=\"0.106295982833\">prosent</span><span class=\"size-5\" name=\"0.097975094932\">ministeren</span><span class=\"size-5\" name=\"0.0873096141388\">overgrepssakene</span><span class=\"size-5\" name=\"0.0873096141388\">fornøyde)</span><span class=\"size-5\" name=\"0.0873096141388\">straffesaksbehandlingen</span><span class=\"size-5\" name=\"0.0873096141388\">rettssikkerhetsproblem</span><span class=\"size-5\" name=\"0.0873096141388\">2-ukersfristen</span><span class=\"size-5\" name=\"0.0873096141388\">politiarrest)</span><span class=\"size-5\" name=\"0.083115404181\">ser</span><span class=\"size-5\" name=\"0.0830865317593\">viser</span><span class=\"size-10\" name=\"0.0830571774483\">Arbeidsforskningsinstituttet</span><span class=\"size-10\" name=\"0.0830571774483\">misfornøyde</span><span class=\"size-6\" name=\"0.0828972744547\">foreta</span><span class=\"size-6\" name=\"0.0805696614476\">475</span><span class=\"size-6\" name=\"0.0775657722375\"> (</span><span class=\"size-6\" name=\"0.0774357619153\">dommeravhør</span><span class=\"size-6\" name=\"0.0753715150648\">forskernes</span><span class=\"size-6\" name=\"0.0753715150648\">beredskapsministeren</span><span class=\"size-6\" name=\"0.0745523040672\">institusjonenes</span><span class=\"size-6\" name=\"0.0738297087564\">belastende</span><span class=\"size-6\" name=\"0.0715737285102\">vitenskapelige</span><span class=\"size-6\" name=\"0.0715737285102\">glattcelle</span><span class=\"size-6\" name=\"0.0699279371814\">arbeidssituasjon</span><span class=\"size-6\" name=\"0.0692455713218\">personalet</span><span class=\"size-6\" name=\"0.0692455713218\">justis-</span><span class=\"size-6\" name=\"0.0680734533049\">NOKUT</span><span class=\"size-7\" name=\"0.065858647504\">overholdes</span>"
