id,saker_id,"personer_id"
15487,3644,"OA"
16098,3645,"DJF"
16130,3646,"KSP"
16128,3647,"GGF"
16121,3648,"RS"
15995,3649,"TRJ"
15961,3652,"JOA"
16132,3653,"SFS"
16023,3654,"TJ"
16031,3655,"ARN"
16070,3656,"POL"
16032,3657,"LIH"
16004,3658,"GKG"
16058,3659,"MAA"
16109,3660,"SHL"
16124,3661,"VB"
16131,3662,"KSP"
16040,3663,"EVL"
16089,3664,"VB"
16072,3665,"DJF"
16024,3666,"TJ"
16071,3668,"POL"
16045,3669,"AAS"
16088,3670,"SEB"
16126,3672,"RBJ"
15897,3673,"RS"
16119,3675,"HBL"
16120,3676,"POL"
16103,3677,"JR"
16104,3678,"RQH"
16082,3679,"BR"
16116,3680,"BJH"
16105,3681,"EOS"
16106,3682,"RQH"
16107,3683,"JH"
16108,3684,"ESO"
16074,3685,"JMN"
16090,3686,"SIO"
16118,3687,"RUI"
16099,3688,"JL"
16110,3689,"RQH"
16111,3690,"ODH"
16091,3691,"AUB"
16117,3692,"MJB"
16039,3693,"LGL"
16092,3694,"SHS"
16122,3697,"KSP"
16123,3699,"BJO"
16114,3700,"SHL"
16115,3701,"KNA"
16073,3702,"JMN"
16112,3703,"JOH"
16113,3704,"AMN"
16018,3705,"TS"
16052,3707,"AD"
16059,3708,"ACS"
16076,3710,"GS"
16060,3711,"OA"
16093,3712,"SIO"
16056,3713,"RBJ"
16068,3714,"KSP"
16069,3715,"EAM"
16083,3716,"KSP"
16084,3717,"RS"
16062,3718,"TON"
16086,3719,"SHS"
16087,3720,"EVL"
16100,3721,"PT"
16101,3722,"PT"
16102,3723,"PT"
16057,3724,"KMB"
16067,3725,"HBL"
16085,3726,"RUI"
16029,3728,"AST"
16094,3729,"PT"
16095,3730,"PT"
16096,3731,"PT"
16097,3732,"PT"
16075,3734,"LGL"
16066,3735,"KSP"
16077,3736,"KSP"
16078,3737,"GR"
15902,3738,"RS"
16028,3739,"RKB"
16079,3740,"SHL"
16080,3741,"OHE"
16019,3742,"OJB"
16054,3743,"KMB"
16049,3744,"OKD"
16081,3745,"KSP"
16065,3746,"HBL"
16063,3747,"HBL"
15942,3748,"AST"
16061,3749,"GHA"
16015,3750,"OA"
16038,3751,"ACS"
15941,3752,"OTL"
16002,3753,"PS"
16046,3754,"GBR"
15903,3755,"RS"
16030,3756,"DJF"
16043,3757,"CIH"
16048,3759,"TN"
16047,3760,"GF"
15904,3762,"IM"
15893,3764,"OH"
16041,3765,"JS"
16014,3766,"ON"
16026,3767,"SIO"
16005,3768,"JH"
16021,3769,"OR"
16050,3770,"JTS"
16042,3772,"KKG"
15922,3773,"EVL"
16055,3774,"JD"
16020,3776,"SHS"
15964,3777,"AHU"
15921,3780,"KKD"
15907,3781,"GRF"
15908,3782,"MIB"
15962,3783,"JOH"
15963,3785,"KL"
15958,3786,"JTS"
15975,3787,"TON"
15939,3789,"TRM"
15892,3791,"KSP"
15923,3794,"VB"
15905,3796,"PAN"
15906,3797,"OHE"
15937,3799,"BJH"
15938,3804,"OE"
15940,3808,"TNY"
15990,3814,"TN"
16001,3815,"JL"
15954,3818,"RHR"
15912,3821,"LLU"
15983,3822,"TTH"
15946,3826,"PS"
15926,3828,"HBE"
16035,3830,"HFJ"
15976,3831,"ODH"
15955,3833,"KBO"
15956,3834,"ODH"
15957,3835,"GHA"
16034,3840,"KKF"
15992,3842,"GBR"
16033,3843,"KKF"
15913,3844,"MAS"
15965,3845,"JD"
15935,3846,"GKG"
15936,3847,"RF"
15901,3849,"MAA"
15911,3852,"IM"
16036,3853,"ULG"
16037,3854,"MHG"
15943,3855,"LEJS"
15966,3856,"KL"
15979,3857,"TS"
15980,3859,"TS"
15909,3860,"GGF"
15910,3861,"ASK"
15981,3862,"AHI"
15982,3865,"AHO"
15944,3866,"VB"
15945,3868,"TKV"
15924,3870,"VB"
15899,3871,"HE"
15969,3873,"KMB"
16013,3875,"PT"
15947,3876,"OTL"
15991,3877,"JS"
15900,3879,"KHA"
16051,3880,"BR"
15894,3881,"HE"
16012,3882,"JPS"
15925,3885,"HBE"
16044,3886,"SFS"
16000,3887,"DJF"
16010,3888,"UAA"
16011,3889,"SEN"
16027,3891,"AHU"
15968,3892,"JR"
15977,3893,"JOF"
15952,3894,"OAS"
16007,3896,"PS"
15998,3897,"MTI"
16006,3898,"KNA"
15914,3900,"JMN"
15996,3901,"AAS"
15967,3902,"RTV"
16009,3903,"MIB"
15978,3904,"RJ"
15953,3905,"ASK"
15994,3906,"MSO"
15999,3908,"RKB"
15974,3910,"GR"
15951,3911,"JL"
15949,3912,"HBE"
15920,3913,"SEN"
15989,3914,"RHR"
15997,3916,"RUI"
15984,3918,"ODH"
15988,3919,"OAS"
15919,3920,"PS"
15895,3922,"KSP"
15933,3923,"AHI"
15948,3924,"JOF"
15970,3925,"HBL"
15917,3926,"JMN"
15918,3928,"ULG"
15973,3931,"POL"
15929,3932,"AUG"
15930,3934,"RF"
15950,3935,"AST"
15971,3936,"FFG"
15928,3937,"MJB"
15985,3938,"LIH"
15927,3943,"HBE"
15898,3954,"POL"
15915,3955,"GGF"
15993,3959,"ES"
15934,3967,"IGO"
15896,3968,"BJO"
15916,3972,"JJJ"
15931,3973,"ROG"
15932,3974,"ROG"
15972,3976,"AST"
16022,3999,"TJ"
15678,4006,"VB"
15706,4007,"OAS"
15138,4008,"KKD"
14734,4010,"EGR"
14728,4011,"JPS"
14729,4012,"JPS"
14731,4014,"DGH"
14732,4015,"DGH"
14733,4016,"DGH"
14730,4020,"EGR"
15134,4028,"BHG"
15615,4029,"OKD"
15135,4030,"RTK"
15776,4031,"TS"
15128,4032,"HSG"
15628,4033,"EIS"
15127,4034,"MSO"
15133,4035,"BKH"
15532,4036,"PC"
15136,4037,"HFJ"
15677,4038,"SIO"
15633,4040,"IK"
15531,4041,"KSP"
15556,4042,"HJR"
15636,4043,"AHI"
15139,4044,"KSP"
15132,4045,"JP"
15140,4046,"RBJ"
15126,4047,"REK"
15131,4048,"IGO"
15764,4049,"AST"
15137,4051,"OE"
15785,4052,"WE"
15695,4053,"MAA"
15783,4054,"KSP"
15774,4055,"RS"
15769,4056,"ARN"
15694,4057,"FFG"
15672,4059,"ORE"
15557,4060,"RUI"
15784,4061,"KMB"
15780,4062,"AD"
15716,4063,"DGH"
15673,4064,"BEH"
15707,4065,"AHI"
15713,4068,"EVL"
15758,4070,"KKD"
15759,4071,"VB"
15772,4072,"TS"
15777,4073,"RS"
15671,4075,"BEH"
15708,4077,"AHI"
15773,4078,"DJF"
15676,4080,"ASK"
15775,4082,"POL"
15742,4083,"PS"
15762,4089,"KNA"
15741,4090,"RJ"
15766,4091,"RFH"
15130,4092,"JH"
15125,4093,"GGF"
15763,4094,"SKB"
15734,4095,"RQH"
15737,4096,"JH"
15735,4097,"OTL"
15736,4098,"AHU"
15761,4099,"SKB"
15732,4100,"EVL"
15733,4101,"RQH"
15738,4102,"JOH"
15739,4103,"JMN"
15765,4104,"EAM"
15714,4106,"PAN"
15680,4107,"SFS"
15760,4108,"JOA"
15740,4109,"ESO"
15674,4110,"AHI"
15779,4111,"RBJ"
15731,4113,"LGL"
15743,4114,"ULG"
15744,4115,"JMN"
15767,4116,"GR"
15768,4117,"POL"
15730,4118,"WE"
15755,4119,"LLU"
15729,4120,"SHS"
15756,4121,"TRJ"
15778,4122,"RBJ"
15781,4123,"PKF"
15782,4124,"KSP"
15687,4125,"RJ"
15702,4126,"SB"
15757,4127,"OHE"
15703,4128,"TNY"
15728,4129,"RQH"
15771,4130,"JL"
15726,4131,"RQH"
15727,4132,"GRF"
15752,4133,"HBL"
15745,4134,"RUI"
15770,4135,"SFS"
15746,4136,"KNA"
15724,4137,"GHA"
15705,4138,"ED"
15725,4139,"ML"
15715,4140,"ON"
15704,4141,"DW"
15681,4144,"RNW"
15747,4145,"HE"
15748,4146,"RS"
15753,4147,"RTK"
15754,4148,"SHL"
15709,4149,"LIH"
15717,4150,"KSP"
15699,4151,"DJF"
15700,4152,"SEB"
15693,4153,"RBJ"
15683,4154,"TON"
15654,4155,"TAL"
15655,4156,"TAL"
15719,4157,"LGL"
15751,4158,"RS"
15718,4159,"KSP"
15648,4160,"EGS"
15701,4161,"RB"
15698,4162,"ML"
15670,4163,"AUG"
15682,4164,"TKV"
15721,4166,"RQH"
15749,4168,"SFS"
15722,4169,"OTL"
15720,4171,"RQH"
15652,4172,"RQH"
15614,4174,"RTK"
15533,4175,"HFJ"
15712,4176,"JP"
15692,4177,"BKH"
15686,4178,"KKD"
15688,4179,"KMB"
15684,4180,"GR"
15750,4183,"RS"
15723,4186,"RTV"
15579,4191,"RTK"
15691,4192,"RBJ"
15645,4193,"MN"
15675,4194,"TNY"
15689,4195,"RUI"
15685,4196,"OH"
15656,4197,"JR"
15657,4199,"JPS"
15658,4200,"CIH"
15659,4201,"SOH"
15660,4202,"RTV"
15661,4203,"DGH"
15662,4204,"KDL"
15663,4205,"SOH"
15664,4206,"PT"
15665,4207,"DJF"
15666,4208,"MTI"
15635,4210,"KE"
15711,4211,"EGR"
15668,4212,"ECC"
15578,4213,"ERF"
15710,4214,"JR"
15613,4215,"LIH"
15690,4216,"KMB"
15697,4218,"JD"
15634,4219,"JIA"
15646,4220,"ELBA"
15560,4221,"WE"
15534,4222,"VB"
15535,4223,"PS"
15577,4224,"MTI"
15601,4225,"KNA"
15598,4226,"KNA"
15599,4228,"PS"
15649,4232,"AHU"
15606,4233,"JOA"
15559,4235,"LGL"
15626,4236,"ED"
15558,4239,"ES"
15604,4240,"DW"
15530,4244,"KSP"
15596,4248,"RJ"
15597,4249,"KKD"
15571,4250,"GF"
15595,4251,"UAA"
15572,4253,"SEB"
15621,4255,"LGL"
15582,4257,"EOS"
15573,4258,"GBR"
15593,4259,"TWI"
15669,4260,"JEG"
15587,4261,"OE"
15592,4262,"TWI"
15629,4263,"JMN"
15555,4265,"TS"
15536,4266,"ANH"
15537,4269,"RF"
15605,4272,"SHS"
15574,4274,"AHO"
15630,4275,"VB"
15594,4276,"SIO"
15642,4278,"EGS"
15647,4279,"JD"
15561,4282,"HBL"
15538,4285,"JD"
15641,4287,"BKH"
15600,4289,"MSE"
15553,4290,"IGO"
15554,4291,"ARN"
15586,4293,"JS"
15650,4295,"RJ"
15612,4296,"AST"
15602,4297,"RUI"
15616,4299,"RUI"
15617,4303,"AHI"
15603,4304,"GHA"
15562,4306,"HBL"
15618,4308,"RTK"
15539,4309,"LLU"
15620,4310,"BR"
15563,4313,"ROG"
15619,4314,"ML"
15583,4315,"TAL"
15584,4316,"AD"
15585,4318,"MJB"
15627,4320,"TRM"
15640,4323,"ACS"
15631,4324,"DJF"
15667,4325,"HJR"
15129,4326,"KSP"
15653,4328,"RS"
15625,4329,"LS"
15638,4334,"ACS"
15696,4335,"EGR"
15632,4336,"DJF"
15580,4338,"SOH"
15624,4339,"RS"
15651,4340,"OHE"
15623,4341,"HBE"
15644,4342,"RB"
15679,4343,"AV"
15569,4344,"JOH"
15589,4345,"AAS"
15637,4347,"AAS"
15590,4349,"RKB"
15543,4351,"KL"
15622,4352,"JS"
15611,4353,"ULG"
15639,4354,"AMN"
15545,4357,"MSE"
15610,4358,"SEN"
15544,4360,"LLU"
15643,4361,"SFS"
15581,4363,"MTI"
15591,4366,"AST"
15546,4368,"TN"
15609,4369,"PS"
15588,4370,"JJJ"
15607,4372,"KKF"
15568,4374,"GR"
15608,4375,"MIB"
15550,4378,"RTV"
15551,4379,"AUB"
15564,4380,"PS"
15786,4381,"PT"
15552,4382,"CIH"
15575,4383,"MTI"
15567,4384,"HE"
15548,4386,"IGO"
15549,4387,"GGF"
15565,4388,"TTH"
15570,4389,"SHS"
15542,4390,"ORE"
15566,4392,"AD"
15528,4394,"MAA"
15529,4395,"HBL"
15547,4397,"TTH"
15540,4398,"GRF"
15576,4399,"REK"
15541,4410,"REK"
15526,4420,"KSP"
15527,4422,"EGR"
15374,4441,"LIH"
14812,4444,"PC"
14819,4445,"ANBL"
14395,4447,"LK"
14811,4448,"SVAL"
14820,4449,"WE"
14785,4450,"ARAS"
14799,4451,"GS"
14786,4452,"INST"
14764,4453,"MARO"
14800,4454,"KL"
14780,4455,"NIGO"
14832,4456,"MAKV"
14747,4457,"INPE"
14770,4458,"JOBR"
14741,4459,"PEAU"
14748,4460,"RQH"
14801,4461,"OLUE"
14831,4462,"PKF"
14797,4463,"HEHU"
14749,4464,"ERF"
14778,4465,"JPS"
14746,4466,"AD"
14779,4467,"PKF"
14765,4468,"REK"
14798,4469,"OLUE"
14830,4470,"PKF"
14743,4471,"THKN"
14824,4472,"GS"
14829,4473,"SIRØ"
14776,4474,"WE"
14803,4475,"JOTV"
14777,4476,"ASHA"
14802,4477,"RIOL"
14771,4481,"LK"
14787,4483,"BKH"
14788,4484,"JIA"
14758,4485,"MSE"
15253,4486,"HE"
14821,4487,"MJB"
14744,4488,"OJB"
14753,4489,"JS"
14769,4490,"JJJ"
14825,4491,"HJR"
14826,4492,"LEST"
14789,4493,"EGR"
14822,4494,"GS"
14759,4495,"TENY"
14790,4496,"JK"
14760,4497,"OA"
14761,4498,"KKG"
14823,4499,"GS"
14795,4500,"GS"
14782,4501,"RB"
14783,4502,"MAWI"
14738,4503,"JOLØ"
14751,4504,"JANE"
14752,4505,"ROG"
14810,4506,"TAL"
14804,4507,"JOBR"
14757,4508,"GS"
14813,4509,"ULG"
14814,4510,"TAL"
14815,4511,"PT"
14808,4512,"LEBL"
14750,4513,"PT"
14809,4514,"FITH"
14737,4515,"PC"
14739,4516,"JP"
14767,4517,"TOHU"
14796,4518,"ROG"
14745,4519,"OJB"
14756,4520,"GS"
14740,4521,"ANAA"
14768,4522,"ANAA"
14755,4523,"KÅGJ"
14772,4524,"LK"
14807,4525,"JOBR"
14773,4526,"MARO"
14806,4527,"PÅSK"
14774,4528,"MSE"
14805,4529,"SVMA"
14791,4530,"BKH"
14763,4531,"MARO"
14754,4532,"OE"
14781,4533,"PAN"
14794,4534,"OLUE"
14828,4535,"PESÆ"
14784,4536,"DW"
14793,4537,"GS"
14816,4538,"SVAL"
14736,4539,"ODPE"
14836,4540,"MAKV"
14792,4541,"BKH"
14835,4542,"LIH"
14766,4543,"SFS"
14833,4544,"PKF"
14834,4545,"JS"
14817,4546,"ODPE"
14775,4547,"KL"
14818,4548,"PKF"
14827,4549,"KJSU"
14762,4550,"INGJ"
15423,4551,"JOLØ"
15424,4552,"IGO"
15440,4553,"PKF"
15441,4554,"PKF"
15391,4555,"KRCL"
15433,4556,"INPE"
15419,4557,"ROBE"
15435,4558,"MJB"
15439,4560,"PKF"
15392,4561,"AEL"
15436,4562,"ED"
15438,4563,"JPS"
15442,4564,"JMN"
15290,4565,"ÅK"
15402,4569,"ERWR"
15354,4572,"JL"
15437,4573,"MAKV"
15443,4574,"MAWD"
15444,4576,"PKF"
15353,4577,"AD"
15404,4578,"JES"
15393,4579,"ROG"
15371,4580,"ARAS"
15373,4581,"FFG"
15390,4583,"KRCL"
15403,4584,"EOS"
15425,4585,"HBL"
15434,4586,"GF"
15427,4587,"PKF"
15291,4590,"ÅK"
15292,4591,"BR"
15293,4592,"INBO"
15294,4593,"JOBR"
15295,4594,"AHI"
15296,4595,"PAN"
15297,4596,"FFG"
15298,4597,"PAN"
15299,4598,"LEST"
15300,4599,"LEST"
15413,4601,"INSV"
15401,4603,"SFS"
15389,4604,"THGU"
15422,4605,"ANH"
15355,4606,"TRJE"
15426,4608,"JOLØ"
15368,4609,"GS"
15412,4610,"JK"
15414,4611,"LEST"
15411,4612,"JOTV"
15405,4613,"THKO"
15415,4614,"AUB"
15418,4615,"KASR"
15416,4616,"INSE"
15431,4618,"HBL"
15432,4619,"HBL"
15406,4620,"MAKV"
15417,4621,"MARO"
15407,4622,"SHS"
15428,4625,"PKF"
15429,4626,"HBL"
15376,4627,"OH"
15357,4628,"SHS"
15421,4629,"KL"
15388,4630,"THGU"
15408,4631,"RF"
15409,4632,"OJB"
15420,4637,"SKB"
15394,4638,"NIGO"
15395,4639,"KKG"
15430,4640,"KRCL"
15358,4641,"HE"
15375,4642,"JK"
15356,4643,"FFG"
15352,4644,"IGO"
15385,4646,"MAKV"
15366,4647,"EGR"
15400,4648,"KRCL"
15270,4649,"KASR"
15410,4650,"TKV"
15288,4651,"KJSU"
15397,4652,"AHI"
15377,4653,"MAKV"
15378,4654,"PKF"
15396,4655,"KRCL"
15322,4656,"MAWD"
15386,4657,"GR"
15387,4658,"LGL"
15399,4659,"KJSU"
15381,4660,"GR"
15398,4661,"LK"
15382,4662,"PKF"
15383,4663,"PKF"
15360,4664,"DW"
15289,4665,"JPS"
15364,4666,"WESE"
15380,4667,"JOLØ"
15321,4669,"ULG"
15343,4670,"TENY"
15307,4671,"ANAA"
15384,4672,"JOLØ"
14735,4673,"SFS"
15269,4675,"RB"
15320,4676,"VK"
15379,4677,"PKF"
15349,4678,"MSE"
15351,4679,"BB"
15359,4680,"THKO"
15365,4681,"STMA"
15345,4682,"INSV"
15332,4684,"JJJ"
15310,4685,"ELBJ"
15367,4686,"HBL"
15308,4687,"KKG"
15309,4688,"HEBØ"
15339,4689,"HJR"
15372,4690,"JMN"
15203,4691,"LEST"
15350,4694,"HE"
15266,4695,"EGR"
15284,4696,"LEST"
15363,4697,"AEL"
15313,4698,"ELBJ"
15275,4699,"MARO"
15149,4700,"SIVE"
15163,4701,"OJB"
15215,4702,"KL"
15274,4703,"ELBJ"
15216,4704,"ES"
15217,4705,"STMA"
15346,4706,"SKB"
15312,4707,"KL"
15258,4708,"MSE"
15259,4709,"OH"
15337,4710,"MAKV"
15218,4711,"STMA"
15338,4712,"HE"
15169,4713,"JOLØ"
15314,4714,"PKF"
15194,4715,"ANAU"
15157,4717,"PKF"
15257,4718,"ÅK"
15150,4719,"PAN"
15336,4720,"RKB"
15306,4721,"JJJ"
15196,4722,"LEST"
15197,4723,"LEST"
15151,4724,"HJR"
15195,4725,"RFH"
15287,4726,"RFH"
15152,4728,"RUI"
15211,4729,"OA"
15286,4730,"THKO"
15226,4731,"AHI"
15267,4732,"TENY"
15285,4733,"GGF"
15268,4734,"AHI"
15317,4735,"SHL"
15228,4736,"INGJ"
15272,4737,"WESE"
15229,4738,"LIH"
15329,4739,"SVAL"
15230,4740,"LIH"
15214,4741,"OE"
15330,4742,"LIH"
15331,4743,"OA"
15227,4744,"AMN"
15273,4745,"RB"
15153,4746,"WESE"
15156,4747,"GGF"
15168,4748,"WELY"
15213,4750,"MN"
15233,4752,"KBO"
15164,4753,"SVMA"
15256,4754,"KBO"
15231,4755,"JES"
15254,4756,"KRCL"
15255,4757,"AD"
15347,4758,"KRCL"
15212,4759,"KJSU"
15311,4761,"SVMA"
15315,4762,"JS"
15176,4764,"TRJE"
15232,4765,"INST"
15249,4766,"SEB"
15250,4767,"INST"
15251,4768,"EOS"
15234,4769,"ARAS"
15316,4770,"SIVE"
15260,4771,"PEAU"
15261,4772,"JOBR"
15167,4774,"PÅSK"
15220,4775,"MSE"
15193,4776,"ODPE"
15369,4777,"ED"
15370,4778,"ED"
15235,4779,"GF"
15198,4780,"PEBØ"
15244,4781,"RIOL"
15199,4782,"ASHA"
15305,4783,"JOTV"
15348,4784,"MAS"
15225,4785,"KNA"
15304,4786,"OR"
15179,4787,"JMN"
15165,4788,"INSV"
15154,4789,"KAHE"
15177,4790,"MSE"
15333,4791,"BORØ"
15236,4792,"BORØ"
15237,4793,"THKN"
15276,4794,"BKH"
15184,4795,"WE"
15278,4797,"ANAA"
15324,4798,"GS"
15325,4799,"ROG"
15262,4800,"TTH"
15277,4801,"AEL"
15335,4802,"ÅK"
15283,4803,"TTH"
15191,4804,"TTH"
15192,4805,"ROG"
15318,4806,"ROG"
15319,4807,"ROG"
15323,4808,"GS"
15282,4809,"ODPE"
15185,4810,"INPE"
15189,4811,"ROG"
15190,4812,"JP"
15263,4813,"MAWI"
15279,4814,"ROG"
15188,4815,"JP"
15361,4817,"JL"
15362,4818,"THGU"
15239,4819,"KAHE"
15245,4820,"TAL"
15328,4821,"AHI"
15341,4823,"ULG"
15301,4824,"ESF"
15344,4825,"PT"
15265,4826,"VK"
15187,4827,"OLAU"
15302,4828,"SFS"
15340,4829,"INPE"
15246,4830,"JS"
15327,4831,"GS"
15342,4832,"ARAS"
15326,4833,"GS"
15280,4834,"KJBO"
15281,4835,"AEL"
15166,4836,"TOHU"
15238,4837,"INMY"
15186,4838,"BORØ"
15210,4839,"SKB"
15155,4840,"PKF"
15247,4841,"RJ"
15248,4842,"LK"
15219,4843,"KL"
15264,4844,"TENY"
15303,4845,"SIHO"
15200,4846,"ERF"
15178,4847,"HBA"
15209,4848,"SVMA"
15201,4849,"JOTV"
15173,4851,"ES"
15182,4852,"EGR"
15183,4853,"TKV"
15142,4854,"DJF"
15174,4855,"GF"
15181,4856,"ST"
15334,4857,"LEBL"
15223,4859,"PERS"
15224,4860,"KNA"
15240,4861,"PÅSK"
15252,4862,"THKO"
15206,4864,"OA"
15207,4865,"SFS"
15208,4866,"ROBE"
15143,4867,"PAN"
15144,4868,"KAHE"
15175,4869,"RF"
15171,4872,"OH"
15241,4873,"ST"
15242,4874,"OLAU"
15205,4875,"KBO"
15170,4876,"PKF"
15243,4877,"PKF"
15221,4878,"KL"
15222,4879,"SKB"
15204,4881,"SFS"
15271,4883,"KASR"
15161,4884,"OH"
15145,4885,"RUI"
15202,4887,"LEST"
15162,4889,"RBJ"
15158,4890,"THGU"
15159,4891,"THGU"
15160,4892,"THGU"
15180,4893,"SIRØ"
15147,4894,"OA"
15148,4896,"DW"
15172,4897,"KL"
15146,4903,"OA"
15141,4906,"JJJ"
15100,4916,"SVAL"
15119,4917,"HEHU"
15120,4918,"HBL"
14069,4920,"SKB"
14403,4922,"HBA"
13311,4924,"KKG"
13312,4925,"PC"
13313,4926,"GS"
13314,4927,"GS"
13315,4928,"GS"
13316,4929,"GS"
13317,4930,"KÅGJ"
13318,4931,"JPS"
13309,4932,"AEL"
13310,4933,"AEL"
14402,4936,"BR"
14427,4937,"HEBØ"
14408,4938,"TRJE"
14431,4939,"FITH"
14426,4940,"SVMA"
14432,4943,"DW"
14944,4944,"ALJA"
14433,4945,"ARAS"
14413,4946,"PKF"
14414,4947,"PEAU"
14443,4948,"INWI"
14869,4949,"SIHO"
14406,4950,"PC"
14407,4952,"TOAS"
14893,4953,"MSE"
14436,4954,"AUB"
14437,4955,"GF"
14421,4956,"RBJ"
14934,4957,"HEHU"
14894,4958,"AD"
14943,4960,"WESE"
15106,4962,"MAKV"
15079,4963,"TENY"
14438,4964,"INSV"
14396,4965,"INSV"
14399,4966,"TENY"
15105,4967,"JP"
14400,4968,"AHI"
14992,4969,"TOHU"
14412,4970,"AHI"
14444,4971,"LEBL"
15091,4972,"FFG"
14439,4975,"KÅGJ"
15078,4976,"JAFÅ"
14415,4977,"GS"
14416,4978,"JP"
14442,4979,"MAKV"
14409,4980,"MARO"
14425,4981,"HBA"
14434,4982,"ALJA"
14422,4983,"AD"
14424,4984,"HALT"
14420,4985,"PÅSK"
14441,4986,"TKV"
14398,4987,"ODHÅ"
14429,4988,"INGJ"
14417,4989,"ANH"
14411,4990,"ÅSIV"
14440,4991,"BORØ"
14404,4992,"ELBJ"
14419,4993,"OE"
14435,4994,"ROG"
14428,4995,"OA"
14445,4996,"MAKV"
14401,4999,"HBL"
14405,5000,"MSO"
14418,5001,"TWI"
14410,5002,"TAL"
14430,5003,"JK"
14397,5004,"ED"
15123,5005,"THGU"
15107,5006,"TOWA"
15092,5007,"JOLØ"
15111,5008,"KRCL"
15114,5010,"PKF"
15117,5011,"ERWR"
15118,5012,"JP"
15112,5013,"GR"
15110,5014,"EGR"
15121,5015,"SIRØ"
15050,5016,"PKF"
15000,5017,"RIOL"
14948,5018,"MSE"
14993,5019,"HBA"
15096,5020,"THGU"
15049,5021,"PKF"
15035,5022,"FFG"
15051,5023,"INPE"
14423,5024,"ANAA"
15012,5025,"LGL"
15083,5026,"LOSO"
15115,5027,"JOTV"
15122,5028,"KKG"
15116,5029,"KÅGJ"
15082,5032,"WE"
15072,5034,"GK"
15109,5035,"MAKV"
15102,5036,"KBO"
15113,5037,"MAKV"
15103,5038,"MAKV"
14994,5039,"JOBR"
15108,5040,"MAKV"
14991,5042,"AD"
15087,5043,"HE"
15077,5044,"AHI"
15030,5045,"INWI"
15046,5046,"EOS"
15052,5047,"OA"
15084,5048,"HE"
15085,5049,"LEST"
15104,5050,"ACS"
15069,5051,"ÅK"
15070,5052,"PEAU"
15071,5053,"WESE"
15095,5055,"BB"
15057,5056,"RBJ"
15067,5057,"GS"
15076,5058,"KDL"
15101,5059,"AD"
15081,5061,"ARAS"
14985,5063,"MAS"
15089,5064,"GS"
15094,5065,"KRCL"
15086,5066,"KBO"
15088,5067,"KRCL"
15080,5070,"TRJE"
15042,5071,"THGU"
15075,5072,"SKB"
14982,5073,"LIH"
15019,5074,"INWI"
15054,5075,"ARAS"
15093,5076,"BB"
15053,5078,"ELBJ"
15055,5080,"RB"
15056,5082,"RB"
15090,5083,"HBL"
15061,5084,"KBO"
15036,5085,"ASHA"
15068,5086,"KKG"
15073,5087,"THKO"
15074,5088,"KASR"
15058,5089,"DJF"
15041,5090,"RBJ"
14990,5093,"KTF"
15038,5094,"AMN"
15033,5096,"SHL"
15099,5097,"DJF"
15048,5098,"PKF"
14958,5100,"ÅK"
14959,5101,"BR"
14960,5102,"INPE"
14961,5103,"AHI"
14962,5104,"PAN"
14963,5105,"FFG"
14964,5106,"PAN"
14965,5107,"LEST"
14966,5108,"LEST"
14967,5109,"JOBR"
15097,5110,"JOLØ"
15098,5111,"JOLØ"
15064,5112,"KSP"
15065,5113,"PÅSK"
15066,5114,"OH"
15044,5115,"THGU"
15063,5116,"GR"
15060,5117,"LK"
15047,5118,"PKF"
15059,5119,"STMA"
15043,5120,"THGU"
15028,5121,"MSE"
15062,5122,"INWI"
14864,5123,"VK"
15039,5124,"LGL"
15004,5125,"PÅSK"
15003,5126,"JP"
15022,5127,"PC"
15017,5128,"RFH"
15029,5129,"GF"
15015,5132,"THGU"
14995,5133,"BRHA"
15037,5134,"AUB"
15002,5135,"JP"
15021,5136,"KÅGJ"
15040,5137,"RBJ"
15045,5138,"THKO"
15020,5139,"ROG"
14911,5140,"EGR"
15005,5141,"DAHJ"
14957,5143,"JOBR"
15006,5144,"KL"
14927,5145,"AD"
15034,5146,"TRJE"
15018,5148,"RQH"
15031,5149,"JMN"
14904,5150,"TOHU"
15032,5151,"AEL"
15014,5153,"LGL"
15007,5154,"MAWD"
14974,5155,"DW"
14931,5156,"SIVE"
14883,5157,"ELBJ"
14912,5158,"INST"
14955,5159,"ELBJ"
14956,5160,"MARO"
14932,5161,"SIVE"
14848,5162,"MSE"
14877,5164,"JES"
14937,5165,"DW"
14989,5168,"DW"
14913,5169,"MSE"
14914,5172,"ARAS"
14915,5173,"INST"
15013,5174,"ÅSIV"
14916,5175,"JAFÅ"
14843,5176,"SKB"
14902,5178,"PEAU"
14903,5179,"BB"
14921,5180,"LGL"
14876,5182,"KKG"
14901,5186,"ÅK"
14920,5188,"THGU"
14837,5190,"GF"
14933,5191,"HBL"
15023,5193,"HBE"
14981,5194,"ANH"
14899,5196,"PEMA"
14947,5198,"MAKV"
14845,5200,"PKF"
14968,5203,"PEBØ"
14885,5204,"ULG"
14923,5205,"ANAU"
14846,5206,"BB"
14867,5207,"JMN"
14969,5209,"GF"
14926,5211,"PESÆ"
14847,5213,"PKF"
14935,5214,"REK"
14865,5217,"IM"
14875,5218,"NIGO"
14922,5219,"MAS"
14866,5221,"PERS"
14884,5227,"OJB"
14900,5228,"BORØ"
14874,5230,"LK"
14936,5232,"JIA"
