sak_id,"versjon",alternativ_votering_id,antall_for,antall_ikke_tilstede,antall_mot,behandlingsrekkefoelge,dagsorden_sak_nummer,"fri_votering","kommentar",mote_kart_nummer,"personlig_votering","presidentid","vedtatt",votering_id,"votering_metode","votering_resultat_type","votering_resultat_type_tekst","votering_tema","votering_tid"
50878,"1.0",-1,46,68,55,1,7,"false","",26,"true","DTA","false",1635,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP og H.","2011-12-01 17:20:31"
50878,"1.0",-1,-1,-1,-1,1,7,"false","",26,"false","DTA","true",1636,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2011-12-01 17:20:44"
50831,"1.0",1638,48,67,54,1,8,"false","",26,"true","DTA","false",1637,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP, H og KrF","2011-12-01 17:21:26"
50831,"1.0",1637,54,67,48,1,8,"false","",26,"true","DTA","true",1638,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP, H og KrF","2011-12-01 17:21:26"
50833,"1.0",1640,48,67,54,1,9,"false","",26,"true","DTA","false",1639,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP, H og KrF","2011-12-01 17:22:07"
50833,"1.0",1639,54,67,48,1,9,"false","",26,"true","DTA","true",1640,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP, H og KrF","2011-12-01 17:22:07"
50865,"1.0",-1,7,67,95,1,10,"false","",26,"true","DTA","false",1642,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 6 - 17 på vegne av KrF.","2011-12-01 17:22:57"
50865,"1.0",-1,28,67,74,1,10,"false","",26,"true","DTA","false",1643,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 4 og 5 på vegne av FrP og KrF.","2011-12-01 17:23:17"
50865,"1.0",-1,48,67,54,1,10,"false","",26,"true","DTA","false",1644,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 3 på vegne av FrP, H og KrF.","2011-12-01 17:23:39"
50865,"1.0",-1,-1,-1,-1,1,10,"false","",26,"false","DTA","true",1645,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens forslag til vedtak.","2011-12-01 17:24:05"
50871,"1.0",1647,23,68,78,1,11,"false","",26,"true","DTA","false",1646,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 og 2 fra FrP","2011-12-01 17:24:45"
50871,"1.0",1646,78,68,23,1,11,"false","",26,"true","DTA","true",1647,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 og 2 fra FrP","2011-12-01 17:24:45"
50872,"1.0",1649,23,68,78,1,12,"false","",26,"true","DTA","false",1648,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2011-12-01 17:25:29"
50872,"1.0",1648,78,68,23,1,12,"false","",26,"true","DTA","true",1649,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2011-12-01 17:25:29"
51692,"1.0",-1,46,71,52,1,1,"false","",27,"true","OYK","false",1662,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 3 på vegne av FrP og H.","2011-12-02 13:08:42"
51692,"1.0",-1,46,68,55,1,1,"false","",27,"true","OYK","false",1663,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 på vegne av FrP og H.","2011-12-02 13:09:07"
51692,"1.0",-1,26,67,76,1,1,"false","",27,"true","OYK","false",1664,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 4 på vegne av FrP.","2011-12-02 13:10:15"
51692,"1.0",-1,55,68,46,1,1,"false","",27,"true","OYK","true",1665,"ikke_spesifisert","ikke_spesifisert","","Rammeområde 5 romertall I til og med romertall VIII.","2011-12-02 13:10:48"
51765,"1.0",-1,23,68,78,1,1,"false","",29,"true","DTA","false",1697,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 19 på vegne av FrP.","2011-12-06 18:30:00"
51765,"1.0",-1,23,66,80,1,1,"false","",29,"true","DTA","false",1698,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 20 på vegne av FrP.","2011-12-06 18:30:17"
51765,"1.0",-1,47,67,55,1,1,"false","",29,"true","DTA","false",1699,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 21 på vegne av FrP.","2011-12-06 18:30:37"
51765,"1.0",-1,29,67,73,1,1,"false","",29,"true","DTA","false",1700,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 17 på vegne av FrP og KrF.","2011-12-06 18:30:56"
51765,"1.0",-1,30,67,72,1,1,"false","",29,"true","DTA","false",1701,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 18 på vegne av FrP og KrF.","2011-12-06 18:31:16"
51765,"1.0",-1,42,67,60,1,1,"false","",29,"true","DTA","false",1702,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 15 på vegne av FrP og H.","2011-12-06 18:31:34"
51765,"1.0",-1,41,67,61,1,1,"false","",29,"true","DTA","false",1703,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 16 på vegne av FrP og H.","2011-12-06 18:31:50"
51765,"1.0",-1,48,67,54,1,1,"false","",29,"true","DTA","false",1704,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 3 - 14 på vegne av FrP, H og KrF.","2011-12-06 18:32:13"
51765,"1.0",-1,47,67,55,1,1,"false","",29,"true","DTA","false",1705,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 på vegne av FrP, H og KrF.","2011-12-06 18:32:30"
51765,"1.0",-1,47,67,55,1,1,"false","",29,"true","DTA","false",1706,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 22 på vegne av V.","2011-12-06 18:32:54"
51765,"1.0",-1,48,68,53,1,1,"false","",29,"true","DTA","false",1707,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 23 - 26 på vegne av FrP, H, KrF og V.","2011-12-06 18:33:16"
51765,"1.0",-1,54,69,46,1,1,"false","",29,"true","DTA","true",1708,"ikke_spesifisert","ikke_spesifisert","","romertallene I til og med romertall V (5).","2011-12-06 18:33:43"
50222,"1.0",-1,-1,-1,-1,1,2,"false","",29,"false","DTA","true",1709,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Komiteens tilråding","2011-12-06 18:34:09"
50456,"1.0",1711,48,68,53,1,3,"false","",29,"true","DTA","false",1710,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 fra FrP, H og KrF","2011-12-06 18:34:49"
50456,"1.0",1710,53,68,48,1,3,"false","",29,"true","DTA","true",1711,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 fra FrP, H og KrF","2011-12-06 18:34:49"
50478,"1.0",1713,48,68,53,1,4,"false","",29,"true","DTA","false",1712,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 og 2 fra FrP, H og KrF","2011-12-06 18:35:37"
50478,"1.0",1712,53,68,48,1,4,"false","",29,"true","DTA","true",1713,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen og forslag nr.1 og 2 fra FrP, H og KrF","2011-12-06 18:35:37"
50940,"1.0",-1,-1,-1,-1,1,5,"false","",29,"false","DTA","true",1714,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Komiteens tilråding","2011-12-06 18:36:01"
50940,"1.0",-1,-1,-1,-1,1,5,"false","",29,"false","DTA","true",1715,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-06 18:36:09"
51128,"1.0",-1,49,69,51,1,6,"false","",29,"true","DTA","false",1716,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP og H.","2011-12-06 18:36:38"
51128,"1.0",-1,-1,-1,-1,1,6,"false","",29,"false","DTA","true",1717,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Komiteens tilråding","2011-12-06 18:36:59"
51128,"1.0",-1,-1,-1,-1,1,6,"false","",29,"false","DTA","true",1718,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-06 18:37:06"
50945,"1.0",-1,22,68,79,1,7,"false","",29,"true","DTA","false",1719,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 - 3 på vegne av FrP.","2011-12-06 18:37:33"
50945,"1.0",-1,-1,-1,-1,1,7,"false","",29,"false","DTA","true",1720,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2011-12-06 18:37:49"
51392,"1.0",-1,3,72,94,1,1,"false","",28,"true","MN","false",1721,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 18 - 23 på vegne av V.","2011-12-05 17:21:51"
51392,"1.0",-1,22,73,74,1,1,"false","",28,"true","MN","false",1722,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 10 på vegne av FrP.","2011-12-05 17:22:24"
51392,"1.0",-1,22,72,75,1,1,"false","",28,"true","MN","false",1723,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 8, 9 og 11 - 17 på vegne av FrP.","2011-12-05 17:22:58"
51392,"1.0",-1,45,73,51,1,1,"false","",28,"true","MN","false",1724,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 7 på vegne av FrP, H og KrF.","2011-12-05 17:23:24"
51392,"1.0",-1,46,72,51,1,1,"false","",28,"true","MN","false",1725,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 - 6 på vegne av FrP, H og KrF.","2011-12-05 17:23:53"
51392,"1.0",-1,50,74,45,1,1,"false","",28,"true","MN","true",1726,"ikke_spesifisert","ikke_spesifisert","","Rammeområde 7 med romertall I, II, III, IV, V, VI, VII og VIII.","2011-12-05 17:24:32"
51423,"1.0",-1,74,73,22,1,2,"false","",28,"true","MN","true",1727,"ikke_spesifisert","ikke_spesifisert","","lov om endrigar i folketrygdlova og enkelte andre lover romertall I § 8-3første ledd andre punktum skal opphevast. Tredje og fjerde punktum blir andre og tredje punktum.","2011-12-05 17:25:28"
51423,"1.0",-1,-1,-1,-1,1,2,"false","",28,"false","MN","true",1728,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertall I, øvrige paragrafer","2011-12-05 17:28:41"
51423,"1.0",-1,74,73,22,1,2,"false","",28,"true","MN","true",1729,"ikke_spesifisert","ikke_spesifisert","","romertall  II","2011-12-05 17:29:05"
51423,"1.0",-1,-1,-1,-1,1,2,"false","",28,"false","MN","true",1730,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertall III (3) til og med  XIII (13)","2011-12-05 17:29:26"
51423,"1.0",-1,74,73,22,1,2,"false","",28,"true","MN","true",1731,"ikke_spesifisert","ikke_spesifisert","","romertall  XIV (14) og  XV (15)","2011-12-05 17:29:48"
51423,"1.0",-1,-1,-1,-1,1,2,"false","",28,"false","MN","true",1732,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-05 17:30:07"
50943,"1.0",-1,24,73,72,1,3,"false","",28,"true","MN","false",1733,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av V.","2011-12-05 17:31:00"
50943,"1.0",-1,87,81,1,1,3,"false","",28,"true","MN","true",1734,"ikke_spesifisert","ikke_spesifisert","","lov om endringer i utlendingsloven romertall I","2011-12-05 17:31:48"
50943,"1.0",-1,-1,-1,-1,1,3,"true","",28,"false","MN","true",1735,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertall I, øvrige pragrafer og punkter","2011-12-05 17:32:08"
50943,"1.0",-1,-1,-1,-1,1,3,"false","",28,"false","MN","true",1736,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-05 17:32:21"
50944,"1.0",-1,-1,-1,-1,1,4,"false","",28,"false","MN","true",1737,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lov om endringer i utlendingsloven m. m. (høring av barn mv.)","2011-12-05 17:32:45"
50944,"1.0",-1,-1,-1,-1,1,4,"false","",28,"false","MN","true",1738,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-05 17:32:56"
51446,"1.0",-1,22,73,74,1,5,"false","",28,"true","MN","false",1739,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 2 på vegne av FrP.","2011-12-05 17:33:42"
51446,"1.0",-1,74,74,21,1,5,"false","",28,"true","MN","true",1740,"ikke_spesifisert","ikke_spesifisert","","midlertidig lov om endring i pengespilloven","2011-12-05 17:34:23"
51446,"1.0",-1,69,78,22,1,5,"false","",28,"true","MN","true",1741,"ikke_spesifisert","ikke_spesifisert","","Lovens overskrift og loven i sin helhet.","2011-12-05 17:34:56"
51390,"1.0",-1,9,65,95,1,1,"false","",30,"true","MN","false",1742,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 68 på vegne av KrF.","2011-12-07 15:40:21"
51390,"1.0",-1,18,65,86,1,1,"false","",30,"true","MN","false",1743,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 66 og 67 på vegne av H.","2011-12-07 15:40:45"
51390,"1.0",-1,25,64,80,1,1,"false","",30,"true","MN","false",1744,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 63 - 65 på vegne av H og KrF.","2011-12-07 15:41:11"
51390,"1.0",-1,24,65,80,1,1,"false","",30,"true","MN","false",1745,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 49 på vegne av FrP.","2011-12-07 15:41:35"
51390,"1.0",-1,23,65,81,1,1,"false","",30,"true","MN","false",1746,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 16 - 48 og 50 - 62 på vegne av FrP.","2011-12-07 15:41:58"
51390,"1.0",-1,31,64,74,1,1,"false","",30,"true","MN","false",1747,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 15 på vegne av FrP og KrF.","2011-12-07 15:42:22"
51390,"1.0",-1,29,65,75,1,1,"false","",30,"true","MN","false",1748,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 10 - 14 på vegne av FrP og KrF.","2011-12-07 15:42:46"
51390,"1.0",-1,42,65,62,1,1,"false","",30,"true","MN","false",1749,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2, 3, 5 og 7 på vegne av FrP og H.","2011-12-07 15:43:12"
51390,"1.0",-1,42,64,63,1,1,"false","",30,"true","MN","false",1750,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1, 4, 6, 8 og 9 på vegne av FrP og H.","2011-12-07 15:43:36"
51390,"1.0",-1,55,66,48,1,1,"false","",30,"true","MN","true",1751,"ikke_spesifisert","ikke_spesifisert","","Rammeområde 17,med romertall  I  til og med XXIII (23)","2011-12-07 15:44:14"
51390,"1.0",-1,78,67,24,1,1,"false","",30,"true","MN","true",1752,"ikke_spesifisert","ikke_spesifisert","","Romertall XXIV. (24)","2011-12-07 15:44:50"
51390,"1.0",-1,49,64,56,1,1,"false","",30,"true","MN","false",1753,"ikke_spesifisert","ikke_spesifisert","","romertallene XXV  (25)  til og med  LIII  (53).","2011-12-07 15:45:53"
51928,"1.0",-1,24,64,81,1,2,"false","",30,"true","MN","false",1754,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 og 2 på vegne av FrP.","2011-12-07 15:46:37"
51928,"1.0",-1,-1,-1,-1,1,2,"false","",30,"false","MN","true",1755,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2011-12-07 15:46:56"
51921,"1.0",-1,-1,-1,-1,1,3,"false","",30,"false","MN","true",1756,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2011-12-07 15:47:10"
51941,"1.0",-1,-1,-1,-1,1,4,"false","",30,"false","MN","true",1757,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Det voteres over innstillingen.","2011-12-07 15:47:29"
51424,"1.0",1759,7,74,88,1,1,"false","",31,"true","AC","false",1758,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingens § 9-1 første ledd og forslag nr.1 fra Akthar Chaudhry","2011-12-08 16:52:29"
51424,"1.0",1758,88,74,7,1,1,"false","",31,"true","AC","true",1759,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingens § 9-1 første ledd og forslag nr.1 fra Akthar Chaudhry","2011-12-08 16:52:29"
51424,"1.0",-1,86,76,7,1,1,"false","",31,"true","AC","true",1760,"ikke_spesifisert","ikke_spesifisert","","Innstillingens § 9-2","2011-12-08 16:53:08"
51424,"1.0",-1,-1,-1,-1,1,1,"false","",31,"false","AC","true",1761,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Øvrige kapitler og paragrafer","2011-12-08 16:53:28"
51424,"1.0",-1,-1,-1,-1,1,1,"false","",31,"false","AC","true",1762,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet","2011-12-08 16:53:35"
52069,"1.0",-1,-1,-1,-1,1,2,"false","",31,"false","AC","true",1763,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Komiteens tilråding","2011-12-08 16:53:58"
52069,"1.0",-1,-1,-1,-1,1,2,"false","",31,"false","AC","true",1764,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-08 16:54:05"
52070,"1.0",-1,87,75,7,1,3,"false","",31,"true","AC","true",1765,"ikke_spesifisert","ikke_spesifisert","","§ 4 femte ledd under romertall I og romertall III.","2011-12-08 16:54:44"
52070,"1.0",-1,-1,-1,-1,1,3,"false","",31,"false","AC","true",1766,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Øvrige paragrafer under romertall I, samt romertall II og IV (4).","2011-12-08 16:55:08"
51389,"1.0",-1,7,74,88,1,4,"false","",31,"true","AC","false",1767,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 11 på vegne av KrF og V.","2011-12-08 16:55:53"
51389,"1.0",-1,22,75,72,1,4,"false","",31,"true","AC","false",1768,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 8 - 10 på vegne av FrP.","2011-12-08 16:56:20"
51389,"1.0",-1,39,74,56,1,4,"false","",31,"true","AC","false",1769,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 7 på vegne av FrP, H og V.","2011-12-08 16:56:50"
51389,"1.0",-1,44,74,51,1,4,"false","",31,"true","AC","false",1770,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 - 6 på vegne av FrP, H, KrF og V.","2011-12-08 16:57:17"
51389,"1.0",-1,52,74,43,1,4,"false","",31,"true","AC","true",1771,"ikke_spesifisert","ikke_spesifisert","","Rammeområde 16 med romertall I til og med romertall VII.","2011-12-08 16:57:57"
51939,"1.0",-1,-1,-1,-1,1,5,"false","",31,"false","AC","true",1772,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Komiteens tilråding","2011-12-08 16:58:23"
51947,"1.0",-1,-1,-1,-1,1,6,"false","",31,"false","AC","true",1773,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2011-12-08 16:58:32"
51924,"1.0",-1,-1,-1,-1,1,7,"false","",31,"false","AC","true",1774,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","romertallene I og II.","2011-12-08 16:58:41"
51950,"1.0",-1,-1,-1,-1,1,8,"false","",31,"false","AC","true",1775,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Komiteens tilråding","2011-12-08 16:58:56"
51763,"1.0",-1,7,72,90,1,1,"false","",32,"true","AC","false",1782,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 24 på vegne av KrF.","2011-12-09 14:44:58"
51763,"1.0",-1,17,72,80,1,1,"false","",32,"true","AC","false",1783,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 22 og 23 på vegne av H.","2011-12-09 14:45:23"
51763,"1.0",-1,15,73,81,1,1,"false","",32,"true","AC","false",1784,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 21 på vegne av H.","2011-12-09 14:45:42"
51763,"1.0",-1,23,72,74,1,1,"false","",32,"true","AC","false",1785,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 20 på vegne av H og KrF.","2011-12-09 14:46:05"
51763,"1.0",-1,20,74,75,1,1,"false","",32,"true","AC","false",1786,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 6 - 19 på vegne av FrP.","2011-12-09 14:46:29"
51763,"1.0",-1,39,72,58,1,1,"false","",32,"true","AC","false",1787,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 og 5 på vegne av FrP og H.","2011-12-09 14:46:54"
51763,"1.0",-1,36,74,59,1,1,"false","",32,"true","AC","false",1788,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 3 og 4 på vegne av FrP og H.","2011-12-09 14:47:18"
51763,"1.0",-1,45,72,52,1,1,"false","",32,"true","AC","false",1789,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP, H og KrF.","2011-12-09 14:47:45"
51763,"1.0",-1,50,73,46,1,1,"false","",32,"true","AC","true",1790,"ikke_spesifisert","ikke_spesifisert","","Rammeområde 1 med romertall I til og med IX  (9) og rammeområde 6 med romertall I til og med  IX (9).","2011-12-09 14:48:26"
51763,"1.0",-1,58,72,39,1,1,"false","",32,"true","AC","true",1791,"ikke_spesifisert","ikke_spesifisert","","Rammeområde 6 med romertall X (10)  og XI (11).","2011-12-09 14:49:01"
50431,"1.0",-1,-1,-1,-1,1,4,"false","",33,"false","DTA","true",1792,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Komiteens tilråding","2011-12-12 18:07:29"
50431,"1.0",-1,-1,-1,-1,1,4,"false","",33,"false","DTA","true",1793,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2011-12-12 18:07:36"
51092,"1.0",-1,55,74,40,1,5,"false","",33,"true","DTA","true",1794,"ikke_spesifisert","ikke_spesifisert","","§ 80 bokstav a, § 81 første ledd bokstav b og § 83 fjerde ledd","2011-12-12 18:08:01"
51092,"1.0",-1,-1,-1,-1,1,5,"false","",33,"false","DTA","true",1795,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Øvrige paragrafer  under romertall I, samt romertall II","2011-12-12 18:08:16"
